rl,call4,all,mit,
156862,30,1114410,16588713,
143988,266,843851,18088397,
324190,11,1242848,20838596,
234492,152,1339585,17254400,
246743,29,1841659,21039817,
135799,7,1074598,17702290,
92334,0,1215762,17936650,
81836,132,936602,15762521,
141397,22600,1054855,19883261,
443774,175,1281220,14601760,
77155,314,1163319,17059989,
223070,121,1627253,13765659,
118028,28,790318,19233054,
325475,74,1205339,18076138,
177641,14,1249608,19449694,
193487,456,1450517,15825587,
163294,48,1219755,17403554,
216025,207,1101466,17052251,
366182,64,1122842,17377215,
270631,509,1423875,15251959,
170658,6,1124558,21341100,
223731,115,1096990,18627976,
252089,2,1738821,22774857,
119603,10,958885,18668523,
69617,1,930495,17182700,
88787,82,739930,16007157,
17854,12,612837,20898086,
143192,8,1743381,16468095,
105123,37,1355496,21663504,
214608,16,814577,17515821,
42841,25,600269,18866896,
125284,122,999828,20328779,
277257,16,1685300,17819008,
241228,9,962400,14950070,
121278,23012,908659,17641554,
180977,51,1173978,19720161,
48369,22,1023875,18606835,
36938,0,680306,25296147,
105903,0,977259,21126961,
79570,0,1336820,17560436,
51994,8,809540,19896064,
83454,26,2043167,19189272,
155549,0,1669481,19078308,
85598,17,763988,16176518,
109702,554,926090,18488781,
130534,32,814036,21439717,
29794,83,831166,14800251,
254827,18,1139763,13835977,
82437,136,592233,16653988,
197158,49,1268374,22056782,
98720,71,799515,24951076,
243140,50,1421905,21439112,
69703,50,928854,15116280,
188413,358,824023,14248991,
118849,209,707140,19052981,
143132,93,810331,20794402,
29382,0,208513,18571416,
52322,4,242613,15754267,
151568,0,1598160,19967832,
342915,2,1333450,21932872,
288669,38,902511,17841084,
124130,171,793588,15522021,
373353,47,1612180,20731612,
237479,25,624371,18461864,
229144,157,896538,15887890,
97819,4,1136841,18921577,
236239,58,1339692,20707080,
124017,0,690013,17951300,
158585,38,1294577,19399152,
171309,0,817740,20830664,
177913,734,1054731,20651392,
82482,0,481991,18688112,
63448,23006,837814,18550846,
150675,340,1063991,19591198,
212258,43,1997697,19288368,
168761,100,1278697,17916118,
279224,0,1439092,19589492,
101830,54,668412,17285805,
95069,76,1781964,18411570,
28285,221,1272565,17660961,
8399,11,806317,19062967,
73392,28,688988,15098590,
85630,229,1020998,22415607,
137331,107,1455354,13713663,
53356,22833,794164,18761858,
32436,271,1146867,13454200,
37559,63,784078,17564551,
33086,0,1059696,16860432,
56790,26,838406,18203093,
142474,9,1419387,16547963,
131245,5,1298426,15943391,
32763,23172,1072938,14341037,
235092,54,1086333,12646661,
124377,4,1776353,16383608,
260613,33,850016,16712519,
166844,68,1125193,13924744,
129378,23202,738591,19655662,
145110,67153,706064,9149779,
367523,131605,631684,7350917,
253881,135565,88566,11234534,
506493,22787,1026826,12407757,
330438,46565,1462948,16350585,
7488,0,192931,13115156,
30358,43,611224,5168185,
165312,71874,2569693,91734,
169998,22691,742245,8021105,
1092192,102629,4267308,28753593,
875618,0,2936499,3292371,
294182,70810,935743,21026123,
249150,93895,819862,17957165,
202513,1,570675,11583492,
327129,7,1355157,12027209,
60635,18,420627,15027055,
67010,141162,454649,19880543,
235353,46,677068,19598915,
308913,39,853223,17359721,
215899,8,873845,24343002,
233148,13,1203004,19867437,
324790,156,676940,21898386,
290616,11,1122079,18125546,
164160,71,879660,21352083,
454935,322,1428081,21110492,
176173,95085,854591,23104308,
198386,145,967379,17271027,
75978,94516,1264522,20488982,
116703,47364,670158,19324505,
152013,0,1173296,15309639,
159212,36,935079,18955165,
520257,41,1373038,20325392,
599929,53,1559119,19739192,
25979,309,383138,16679515,
207174,185772,1480022,22988536,
347979,0,1654786,16990656,
421143,137121,1183193,14082580,
259393,182811,770474,21203383,
222135,368,483959,12153638,
178509,187,929089,18869661,
141341,142,474641,6746182,
107879,61,229962,11693001,
423000,113,676908,8740541,
147950,184085,170534,6394066,
12643,52,132507,9723258,
45937,92,465473,8503000,
34466,227418,266661,8340489,
230894,10,1181463,18749057,
754109,69,3128059,16010030,
956538,0,2079223,19230639,
100087,119,820282,17347935,
75432,167988,965458,15514982,
252453,16,2016763,17838421,
78620,84,1059092,21483649,
157775,135,820972,18430336,
253812,34,1763174,18868289,
429110,498,1051100,17990372,
549169,65,1525026,17272053,
181906,19,879986,16743542,
144897,166483,904940,20626044,
76779,10,738586,18960014,
630922,94138,973711,17866105,
376248,66,833131,20322157,
885645,41,1714372,15547182,
216120,141702,715627,22113961,
146375,11,1100130,17448227,
591848,22,1380323,20022377,
103103,0,871951,16210070,
182955,10,1268307,19994894,
114885,33,484725,19087286,
377285,93922,1227070,19284332,
338622,25,1284776,16352068,
183116,40,1066414,13697775,
88552,97,435676,15555730,
163990,119198,1023952,11986641,
714129,78,1254865,16626883,
66507,51,794205,20764806,
56878,45,1506241,20130704,
317512,15,1020611,17574960,
180598,18,1342133,22791165,
124244,42,1077975,20733959,
321584,15,1525144,14828688,
82908,169307,618062,10080138,
325679,5,763867,17710443,
115773,69,771259,13002798,
885747,0,2052105,4244462,
868212,71919,5421821,13305101,
575993,91,1771393,17623004,
174858,82,946068,17823880,
128150,46,1398839,17226792,
340930,30,1655916,19777678,
176680,95,717418,22567914,
49341,6,1783767,19955284,
20681,138,711509,20940274,
69259,92,994276,19842830,
54263,935,1043037,18991286,
71184,136,1070035,21632174,
441718,54,1371270,21314054,
440703,60,1958557,21263964,
107948,521,753030,17793697,
15589,254,937081,19128579,
28806,36,683001,21439844,
6710,143646,626493,19115488,
39248,36,1186919,17325214,
41658,45,721086,20821633,
401692,238854,1501471,20538628,
20598,197,661747,23979762,
38492,412,839881,20004104,
22524,168471,729278,23390750,
537096,64,1424477,21222960,
69817,12,540011,20644934,
15643,136,458591,18692018,
260878,4,725298,19161997,
21377,395,545098,22013798,
1699,100,429337,20005541,
690360,625,2243448,22616453,
13857,332,708531,16679693,
17615,367,511532,17707526,
27269,114,626741,24104493,
19513,19,706471,18249138,
67441,192956,961572,22157438,
27921,308,811552,17593564,
63950,42,750343,17616177,
322769,89,667655,19580620,
490134,147,1573659,20133793,
68089,201,989920,20679355,
295599,71246,1740819,22272502,
578590,791,1690108,19924164,
3303,94847,588571,18237910,
20934,285,680483,20813379,
107254,95558,1201365,18369740,
18115,303,517133,18229860,
257466,50,1129545,17534899,
29149,0,1011610,17353613,
12463,64,707778,18509291,
30836,24,553127,18032619,
76806,403,1695480,15522921,
816385,324,2512378,16984293,
33327,33,1048762,17622013,
96970,17,918118,19918827,
45290,16,853375,21617202,
63297,15,1167048,24331381,
31607,96,652899,22650797,
30243,120030,670562,20486086,
581661,278,1754318,20004762,
263367,97,1393367,22881618,
15822,190021,864564,19544385,
19720,55,1523308,20340737,
428885,181,1622317,15640505,
77328,126,913945,19234620,
14734,71895,864819,17048821,
53615,196,920343,19426291,
50934,215,1420261,21961368,
355343,14,957322,22434910,
17284,98,700807,22061407,
431114,241,1675328,17996453,
16914,32,950856,18978404,
690763,192924,1734458,18853556,
18681,234,965476,20129689,
30129,60,1194593,19622183,
20901,551,759324,20071324,
37790,35,978668,22108045,
34267,365,1054706,16292061,
548097,18,844596,18766699,
28740,87,978761,19755732,
730971,56,568468,20565836,
57236,92,713776,19114277,
26174,217533,911913,17202765,
41119,27,789138,16363841,
549043,0,1721472,18163338,
93692,125,837395,19990214,
78119,274,1059817,21291784,
25868,102,401786,20930256,
29155,163,956701,18960671,
779427,169153,1286118,21905762,
30122,162,858267,21010600,
35323,159,682450,16187992,
15833,43,530958,22818058,
141018,92,1462682,22121238,
541878,286,683500,17737155,
460829,114,1728032,22179985,
589297,4,1700199,20624663,
16174,196,578856,21042949,
68148,32,787270,24556991,
40687,287,956157,16740849,
32462,291,691269,17865485,
48056,217239,890426,17595097,
29741,207,1027696,13659898,
490826,180,939850,16686366,
88530,93,660207,16653030,
12355,110,1195549,15948261,
35229,60,802363,15696245,
10098,34,302672,18953751,
27347,192726,900947,19390922,
17493,0,463807,17788187,
108429,723,1338719,14923945,
87221,242,947010,13774814,
40222,61,709360,16007499,
26384,273,777907,16319322,
4838,132,605819,21250512,
44973,135,553649,16687441,
91669,482,1388097,16237163,
23197,87,1340329,18140620,
82584,234,1004807,18563351,
480814,241373,858506,17863891,
32878,134,658823,16051566,
9311,125,625784,16861354,
49470,114,748197,19268675,
628937,169,2489635,15311278,
9561,388,741198,12123786,
84765,108,962312,18214905,
4438,200,641672,19341729,
48079,224,967985,14129424,
375139,92,1452983,16511692,
56915,234,1168545,17791684,
644647,144341,1668533,19156823,
53328,182,1074098,18073534,
58617,153,1070458,17526739,
17590,491,901652,12866046,
29732,365,851333,18039644,
11738,7,685969,19144604,
52081,394,776301,22396458,
37085,261,1079653,21432050,
66114,261,907762,18738121,
32138,171,636935,14450311,
68770,24,1026158,17568033,
53690,34,730962,14776140,
52451,62,1298707,16996641,
31917,0,637507,18703920,
58806,477,1028405,17025806,
62792,288,756164,15871857,
99849,32,766302,17936030,
9510,268,502693,20517440,
41096,48,509554,21918737,
631588,39,1084108,17337780,
38906,167604,861006,11951544,
44558,51,967824,17502012,
174698,143751,1159779,17774823,
109025,189,924903,14768330,
974948,66,2888100,18525329,
28944,36,620184,18420504,
76194,237,663467,13488580,
29273,151,663564,15668614,
16501,31,766028,18906484,
24783,144348,404623,15791362,
15396,323,355707,18030492,
7529,943,789005,20256524,
126909,456,1081176,18454848,
72622,50,695384,17461875,
48597,112,859050,20750587,
19414,166,499073,17065077,
700955,120,1036632,16094307,
37446,25,675875,17653001,
24266,58,853719,17286787,
130545,248,1384012,16680150,
62402,14,634791,15662195,
30154,5,814827,19569527,
149998,59,1487714,13744307,
124646,59,995401,14374363,
64567,157,939181,14348189,
59006,68,871302,13523726,
154566,143,639710,15670963,
72714,59,1088580,18766679,
35760,19,883243,17671213,
74662,82,802826,16650671,
19959,64,447453,13898399,
56804,333,1155152,13914918,
76473,119359,1146704,14636689,
92269,71,906240,18270919,
548554,480,1467431,18365842,
39564,131,702502,14266777,
700463,188452,1562651,13419684,
49423,153,1008421,15377791,
14262,81,563621,16963017,
44660,143338,728022,19787692,
50195,29,663804,17169864,
104126,176,878510,18601636,
19012,107,554502,17876641,
15661,31,690983,18036293,
72795,8,997506,18665084,
659058,35,1191060,17844333,
31833,40,897312,16059317,
104859,68,715538,16867954,
64454,117,913687,15185877,
39371,63,492006,13028863,
52109,77,625717,12502255,
86817,94,581110,14825997,
84402,301,764816,16247205,
91684,41,537256,15633724,
102848,106,613971,17808149,
87058,111,685483,13897128,
21861,75,675195,17749454,
32924,6,663973,14646684,
583669,75,1012114,16634881,
650189,60,739416,11065990,
33649,128,541845,14992276,
5255,17,474803,15096378,
43412,140,732918,10764224,
73141,4,1028540,13734634,
65121,87,682146,8921023,
65375,162,1045232,8296782,
71617,21,597317,7011495,
99889,53,675376,10543603,
191623,106,2280646,7927317,
132927,146,1208728,4577846,
263566,194,3682687,7058367,
785378,0,5824263,1512340,
