rl,call4,all,mit,
58918,1188,557850,27310187,
47341,1760,529795,24964681,
68130,1176,754727,24171601,
54512,1880,741048,24477015,
70178,1307,775584,24780384,
48212,1584,495534,28960939,
77121,2962,806949,23034024,
108630,2190,748555,24423768,
40443,2184,452978,20494767,
59644,1538,653947,15390237,
53471,2462,592069,18951998,
65799,2225,594990,21155869,
124140,2553,972347,22994426,
77285,1917,741369,23844948,
58544,2261,665895,24313020,
118655,2724,679719,24003678,
78910,2066,704767,19717289,
109519,2637,696850,25663675,
42457,1223,284702,21106353,
70313,1513,390229,25637808,
61358,1223,588925,24323334,
72576,1822,659779,24885863,
91280,1463,469853,22696705,
75158,1804,574866,22264445,
81640,1849,760632,21060154,
73116,1229,428866,19248229,
97464,2396,675536,14885818,
88721,922,582318,18132061,
98834,1866,675894,19848545,
94701,1294,608683,22584214,
103913,1568,740143,22929834,
61520,1294,558893,21705608,
90957,2894,819805,19174372,
53306,988,458129,20148136,
58587,1886,506431,18729375,
98667,2653,709399,18968803,
61147,1253,729156,28017560,
65674,1778,707488,25560725,
61346,591,616090,25676928,
46575,1514,450237,22664274,
39772,2101,560839,24909395,
34737,1445,559990,20645347,
51306,1591,506423,22601807,
28515,1553,409309,20603953,
42753,2418,504548,24568057,
51731,2423,735547,24173895,
60142,1516,591290,21014598,
47013,2398,679957,22993666,
54587,2711,523323,21536374,
48420,1203,577647,21584342,
39803,1852,356762,18726355,
42787,1835,561243,20349770,
46978,1537,495670,21442262,
42596,1154,527854,24399292,
66899,1787,598539,22814717,
57982,908,702704,25850821,
72274,1184,621494,20372180,
49284,1790,573916,13332844,
40135,1188,396881,17585300,
39135,1573,417582,19633757,
55128,2859,396346,15113713,
55355,2271,226238,14902650,
69613,1707,430979,18483292,
56732,810,523147,21040703,
23201,283,169161,16060852,
23484,864,254399,8595690,
11745,30,245547,44616,
50927,606,425131,9573634,
248509,964,2143636,28515932,
81958,0,895308,3693174,
96254,590,618026,23072833,
65083,899,487469,19457851,
36159,1142,271760,11513467,
76490,1139,623992,12495711,
42598,1384,278916,16179078,
42329,909,332824,19409126,
52666,914,298670,18067056,
65366,466,472886,18952083,
52831,476,307738,20658712,
70476,60,581394,18887111,
70000,1943,478520,23424377,
72919,64,609462,17709086,
83778,245,459883,20591118,
67875,766,628427,23801007,
60191,378,550226,24835107,
59162,746,540780,24799214,
42580,560,500630,24315099,
54058,606,311250,24052938,
51330,524,662284,23502015,
69779,1307,542614,23457182,
90429,258,769174,23243037,
90427,511,720840,23593798,
48118,7796,436192,20107241,
53345,940,601608,25810971,
47634,116,574674,23793087,
59481,1973,510356,20873305,
77911,1514,524385,28014489,
77499,5855,362678,18090144,
126880,507,954408,22122767,
57771,6861,359793,11088209,
50670,3882,378525,12195512,
55954,6675,396973,14870329,
74604,1536,353439,12550767,
38466,5465,251227,14107913,
44843,2824,382522,15206521,
56247,1971,314547,16103938,
65350,480,582465,21571767,
126106,244,1189593,17873262,
80858,245,701405,19997711,
72352,455,518837,24607979,
79101,118,564114,23609472,
40716,1220,510655,24389182,
41439,971,393324,25210403,
36286,1944,391132,24802567,
43448,1187,492373,22398878,
51323,272,434877,23161923,
65308,1167,667491,25696417,
70906,939,527724,25242163,
110881,378,801677,24344031,
106983,1433,694539,19298639,
68026,956,539370,20974032,
87107,1416,764906,21012957,
123170,1213,900514,18985419,
89957,599,656362,23067366,
50545,34,493506,21066325,
52599,52,596674,24212552,
49694,70,532594,24680510,
38603,34,396803,22833955,
41848,751,449063,23641416,
59733,918,538075,22155358,
27332,978,452705,21934433,
38193,712,535763,22747840,
36416,1185,325124,22974573,
49751,360,471262,22902905,
80821,696,695381,21189047,
74419,280,738441,20625292,
58983,16,656231,18923480,
128002,745,850658,21257068,
64521,510,536900,22681484,
61086,41,542888,22293198,
89761,951,753692,20043940,
71117,42,482201,17464693,
78457,952,525300,20975829,
77911,694,485782,19309296,
95528,483,765123,5357034,
249161,0,1911578,15646845,
40217,252,534560,26296643,
47824,50,422936,24757114,
52077,54,554201,27666967,
63410,110,652901,25328508,
50287,156,404551,24360589,
14709,43,361322,22371042,
19997,138,352401,25234880,
42541,248,680333,25482714,
21039,212,446743,27745718,
22832,207,418358,29097365,
14320,352,502144,26803903,
18072,366,552938,26946931,
38217,2522,513134,26390169,
12130,166,402341,26552715,
18327,1932,521778,25975074,
17366,598,317045,27224534,
12114,1932,326001,25832128,
19683,2205,451297,23565099,
18639,519,373034,25337069,
22500,1361,507212,27037420,
22983,1574,526864,29339075,
19366,278,447689,27304911,
25011,1340,456775,28513283,
32876,1370,510189,28157136,
21508,1037,344555,30373648,
18990,1382,343753,27781814,
30364,1765,402126,26788638,
15262,1327,306225,29056713,
22586,819,459407,27359728,
16860,904,359573,27151654,
14907,1154,283501,28070768,
27962,790,432720,23327270,
25563,251,392125,22864906,
43384,247,530722,28534045,
22690,831,431056,27006232,
16466,287,348915,24025665,
23008,86,419866,28469991,
28255,611,478216,27616644,
29748,598,459347,29108332,
17103,126,439651,29630094,
37410,1515,545542,29301944,
9391,505,320698,31250730,
17274,814,338518,26098277,
17487,378,453405,30424588,
17436,1139,256434,29153389,
12687,351,397421,27530544,
8816,118,328407,30561773,
13445,346,433276,25886119,
18578,148,452022,26018556,
21694,356,556398,30807888,
24000,54,577692,30821063,
18607,117,383664,28545752,
20236,80,381799,24778962,
18747,51,503826,24476321,
22088,12,504686,25650984,
20171,516,411812,26212506,
15482,483,471696,27051708,
26253,1087,655303,28544746,
10111,1388,401318,28477839,
11809,663,445553,30364644,
14160,625,556415,31231030,
11923,528,391380,28747889,
17735,502,445322,29435095,
10927,82,346091,28366864,
21066,1047,438597,31557243,
13888,317,456408,26928552,
15453,586,343875,29854288,
17865,1101,446251,28563507,
16934,840,444498,28261557,
16960,855,475513,26723608,
11693,161,323292,26379908,
15455,632,402961,31019445,
18859,124,470987,31191338,
20071,815,455053,30845773,
28211,106,413365,25171987,
37043,1033,500747,26546654,
35135,554,482803,23866646,
31168,181,409296,21141720,
27397,1017,269496,25909648,
52171,481,452652,18240489,
43823,250,472616,22669591,
41347,1076,507712,28670178,
37128,800,380001,23438718,
48616,1273,443561,23541112,
49431,1708,546312,24482499,
30434,1070,299068,26192507,
17581,1054,403082,22281637,
56549,226,687233,24761370,
23558,1038,418089,24769787,
33288,1578,506602,21934409,
35656,815,481536,28868219,
31942,793,681233,28352362,
34589,117,496545,34425646,
19038,320,468609,24647247,
33522,78,415590,27409890,
23257,268,388002,27031032,
15598,1093,321002,28207465,
25211,1063,440443,30906589,
23283,834,388239,29897984,
33092,213,503957,27738289,
18540,1085,492075,30819773,
19874,1559,540408,27177807,
25254,868,364695,24010364,
12004,1091,561740,29854135,
21995,185,426034,27974807,
17473,820,252468,29379243,
9870,193,367334,26553693,
15663,546,402453,28085756,
27148,785,563055,28231772,
23451,868,520478,26977443,
13739,122,276905,29578425,
18258,368,393999,27477433,
4855,88,328264,27774649,
9998,69,334381,32762496,
30965,852,806703,30284618,
15083,875,483888,25147300,
33429,854,651035,29794066,
14621,250,585737,30375363,
28122,1397,519967,29038385,
20477,871,471418,33430367,
24282,889,423082,29601454,
11131,804,502617,24477830,
19981,128,412275,28834596,
39652,125,536797,21574883,
21133,194,395635,26585873,
27206,386,437912,28011691,
14136,326,458155,29240278,
35630,1320,580978,27785161,
30364,132,577309,26042901,
30045,279,474151,27712507,
32704,191,713509,26449185,
16937,616,488863,29993269,
22401,362,446773,26814029,
15945,226,397855,26696892,
24123,207,620266,24634244,
27853,111,621314,28197338,
37459,162,592591,24808376,
35228,108,428679,20549081,
45355,148,622944,25044876,
32470,122,526572,22555656,
31807,146,637399,22386627,
28983,84,390042,21247210,
42223,35,734582,27112297,
44434,335,715077,30719536,
22574,363,321876,26548628,
15020,78,243394,28892971,
36125,170,416291,28222393,
38094,1554,740600,28173089,
27551,389,569246,29228515,
34442,1285,604694,22209045,
49149,424,630881,25848220,
41565,1570,760937,28519892,
26087,70,646385,26188071,
31951,675,475360,25522831,
31645,859,403801,27707910,
26366,163,448394,27972990,
23741,395,526827,26538269,
19909,209,403686,29768166,
26263,637,443714,28350658,
9530,558,341843,28030259,
36638,1186,518284,26751120,
23773,366,402453,27930034,
19710,338,470666,24828735,
21064,272,321807,26513758,
33453,193,480163,25555915,
22940,339,519613,23316131,
28363,541,404183,27289285,
44770,85,628819,24017333,
54782,119,744093,22604688,
40522,113,555020,23757478,
51043,70,814625,22798387,
69898,129,838995,16425067,
27465,55,422372,20044285,
48451,51,602207,14649630,
57931,287,627309,18338298,
39619,83,592537,23582467,
15033,379,372118,19633569,
28059,99,539067,24389884,
27431,155,359005,26866499,
47199,543,595953,25519875,
46814,375,701472,24778746,
28723,563,548948,21706340,
33801,1545,476610,25015285,
33650,1087,465173,18272395,
37989,1110,600981,24807421,
47107,1066,512795,25858639,
28192,1815,438578,23397586,
28490,444,596565,22931974,
43660,1590,599098,22743083,
50266,1291,474835,23811507,
40910,109,500084,23311328,
19568,82,426685,23653911,
28825,99,546358,22307187,
35670,184,470256,25491640,
35856,157,683767,26277330,
50616,68,645718,20970871,
62017,53,813355,16053851,
49390,22,394677,14246510,
47013,94,373555,12557690,
69538,148,596135,17998263,
99176,90,756459,18504623,
73631,163,654133,14996566,
93702,130,651414,19082225,
85175,122,531365,15524959,
70329,121,562384,17659571,
88963,114,730029,15671883,
61542,193,512516,16096077,
71363,178,579806,11640709,
83038,133,642758,15149619,
64546,162,551594,17730575,
84754,186,702828,11822695,
105006,174,838566,13226550,
82859,188,607999,10809826,
91234,206,745824,8387347,
75290,225,568592,8028285,
85214,267,601104,11540445,
102174,472,1010262,7275525,
82468,145,801263,5193675,
111372,408,1126621,6128194,
84836,29,1169686,1220386,
