rl,call4,all,mit,
1412,0,15656,1458085,
499,0,6578,1247443,
458,0,11323,1291596,
2525,0,15170,1178935,
389,1,10973,888086,
355,0,4620,1047285,
483,0,8200,833810,
536,0,8579,1161322,
564,0,7459,1374111,
237,0,12966,1393940,
619,0,8533,1158759,
1539,0,14117,1510848,
597,0,11305,1415145,
1859,0,14248,1031433,
405,0,6712,795428,
1040,0,9466,1288711,
375,0,7153,979610,
900,0,15225,376128,
1778,0,47067,947082,
676,1,11679,1202196,
292,1,7888,1219600,
259,0,10063,1102147,
489,1,11566,1368193,
362,0,5854,1593659,
267,1,16910,1435181,
120,0,6394,1437805,
378,0,8472,1303159,
299,0,8667,1272608,
145,0,9613,1443705,
193,0,9437,1503938,
1049,0,15088,1447451,
209,7,7314,1187397,
64,0,9249,1338516,
67,1,5983,1453507,
24,2,5211,1293614,
55,1,12647,1172167,
80,0,6485,1427248,
1051,8,14063,1438818,
87,9,6649,1571511,
122,4,7835,1309613,
127,1,6203,1583114,
353,2,9096,1376122,
241,0,6127,1383055,
88,0,5935,1231821,
109,0,6114,1324909,
53,8,5043,1478932,
31,4,5376,1300460,
2117,5,15761,1461442,
68,2,5507,1144546,
89,5,6072,1225644,
39,0,6465,1685866,
62,0,6592,1345063,
307,2,9666,1507533,
74,1,7032,1177066,
101,0,6752,1281409,
175,2,8138,1348324,
1370,1,15845,1382260,
147,1,7877,1449719,
95,6,13425,1429231,
335,3,14670,1353782,
19,6,5580,1200253,
53,0,5713,1396511,
139,1,10517,1214170,
76,0,5039,1300339,
56,0,10205,1258275,
15,0,10965,1157974,
35,0,6649,1352505,
67,0,4594,1309655,
135,0,13199,1119450,
335,2,17408,1116102,
51,1,8660,1194419,
176,0,7514,1395453,
101,1,8113,1568492,
118,2,8909,1628088,
83,2,6255,1618466,
81,0,5831,1393455,
1456,4,13799,1397168,
47,0,9344,1572989,
59,1,7123,1266091,
55,1,14311,1334821,
1013,2,12655,1104622,
91,2,9118,1292043,
65,1,6278,1259637,
195,0,9550,1241430,
96,3,11918,1495630,
118,0,8674,1487377,
62,1,6626,1434655,
99,0,9248,1234236,
37,0,8688,1331290,
152,2,9004,1422488,
37,0,8755,1255781,
55,1,9689,1308246,
33,6,7817,1367628,
74,5,7528,1512587,
80,2,8155,1129705,
210,5,6930,1364177,
52,5,7593,1443569,
515,3,4056,1438081,
28,6,5357,1403678,
51,5,6185,1254087,
96,0,7523,1163259,
1353,0,14230,1332803,
212,4,5421,1467141,
122,3,9077,1482412,
74,0,3024,1410919,
65,0,6491,1378382,
220,0,10803,1566106,
78,0,7604,1510307,
61,0,6611,1228222,
31,0,5597,1488195,
180,0,10624,1495565,
141,0,7312,1050258,
89,1,11295,1538356,
1290,0,15996,1444950,
47,1,6253,1452605,
139,0,6642,1589435,
65,0,10056,1099268,
49,1,6519,1143706,
145,1,10129,1303982,
83,0,9389,992386,
186,0,9323,1173111,
115,0,5902,1276102,
81,0,10819,1100153,
141,0,7870,1139671,
59,0,3161,1291602,
52,2,8962,1323422,
117,0,6482,1223998,
160,3,13146,1002859,
220,0,9644,1110801,
55,1,5834,1115904,
56,2,8675,1189394,
55,4,6473,1347739,
129,3,4758,1050610,
304,7,13072,1065158,
131,0,16327,1249214,
302,0,11629,1193184,
261,5,12349,1161621,
129,1,9741,1096365,
78,1,6160,1064894,
23,3,8959,1226748,
2115,0,23864,1140534,
31,0,5845,851396,
185,0,10641,1297428,
46,2,6691,1288683,
92,4,10138,966145,
116,3,8892,1031221,
142,1,10831,1195134,
421,1,10073,1328866,
236,4,9522,1184076,
257,2,12581,1189372,
102,3,11078,912461,
113,0,8665,1183123,
104,0,9316,1265319,
312,1,9736,1519383,
230,0,11513,1411532,
430,0,12136,1177453,
233,0,9335,1066385,
374,0,10344,1195552,
215,0,9019,1045651,
210,0,10960,1194573,
167,0,7599,1402675,
184,1,11544,1143149,
397,0,9755,1016955,
416,1,11695,1238146,
58,0,6356,1264758,
358,0,7956,1426723,
231,0,12395,1102744,
281,0,10469,838472,
242,0,12442,1185003,
620,1,14091,1187125,
698,0,11525,913819,
2509,0,24633,1199644,
126,0,7802,1255586,
250,0,9057,935793,
234,0,10154,1018901,
137,0,10691,1228236,
143,2,8011,1057831,
172,1,6070,1127709,
20,1,8210,1308116,
438,0,12431,1150907,
133,1,8347,1123748,
351,2,11470,1373877,
53,0,7728,1066527,
398,0,7593,1030919,
214,0,8835,1226487,
308,0,9523,1080943,
591,2,13471,1030581,
561,0,9611,1052624,
471,0,9441,1228435,
608,1,14723,971249,
661,0,9319,944035,
564,0,9677,916210,
551,0,10376,961622,
692,0,10568,1148730,
298,0,12645,1092758,
90,0,12489,1196299,
350,0,10296,1033380,
347,2,6322,971293,
374,2,11079,947200,
511,1,11345,950857,
452,2,13219,1180705,
226,2,8824,1175979,
202,1,8883,980769,
612,0,11619,858006,
136,1,9848,982084,
148,1,7437,1060549,
300,3,10168,1288623,
451,1,9097,1215242,
335,0,9854,1303798,
250,0,6844,1139494,
104,1,9697,1128828,
307,0,11446,1231887,
338,0,10720,1180505,
375,0,9227,981619,
559,0,10073,1139019,
421,0,10536,1053747,
218,0,6279,880921,
319,0,7558,853202,
229,0,6257,1018173,
370,0,7413,1014675,
467,0,7281,1001745,
205,2,6098,1105800,
194,0,8117,947900,
159,0,7408,1084458,
326,0,6547,940597,
150,0,6111,1114668,
159,0,6078,771611,
190,1,5520,1029930,
60,1,5152,921446,
193,0,6145,694610,
132,0,7796,881953,
165,0,5845,540475,
407,1,9819,533475,
285,0,4450,480380,
238,0,5872,591967,
566,1,18213,445290,
297,0,8465,273333,
502,0,28124,449775,
1486,0,49974,87098,
