rl,call4,all,mit,
9288,35,108448,11744225,
14981,680,227651,9063952,
41183,21,248575,12786365,
18184,0,209276,15290686,
9869,0,360119,15334063,
28557,0,242960,13039204,
28443,0,303270,16837750,
18337,0,247899,15609412,
43788,0,340718,11386228,
11754,3,162252,8224450,
34849,0,204376,13796210,
15216,16,189463,10379670,
57014,0,420288,3640211,
69931,678,1202680,10242972,
37600,27,328075,13301075,
12318,14,212411,13440077,
10917,13,287256,12653513,
23108,24,337115,15145866,
16052,18,163296,17347265,
7769,15,403448,15680290,
4785,13,181622,15928176,
11846,9,241688,14660095,
9170,38,239689,14371924,
7219,24,257122,16249070,
19463,15,286663,16488741,
31360,0,389485,16050443,
11144,50,196552,13299642,
2847,0,235368,14721889,
3482,14,172401,16273456,
988,260,140704,14528907,
3249,14,263250,13186353,
4229,8,175753,16007145,
27831,1882,302633,15859994,
3158,83,172818,17861616,
5184,136,214107,15131177,
4679,885,168216,17710125,
24302,24,250866,15824843,
9776,2,160210,15553908,
2433,9,141800,14064577,
8982,0,166068,14801227,
2527,60,137056,16756982,
850,24,128894,14934017,
40924,238,404770,16826644,
2914,57,165466,12877730,
3589,17,148301,13653772,
3176,8,169433,18598463,
2765,4,179148,14517764,
10136,705,248725,16897115,
3661,108,193477,13329043,
4809,27,179728,13926184,
14457,27,198447,15180192,
34821,56,361174,15500382,
8627,13,227143,16160436,
8938,1333,345074,16434038,
26310,113,393905,15284410,
677,1117,150457,13641056,
3014,27,161483,15697614,
8376,450,271019,13878236,
2861,10,133582,14411849,
6809,0,237766,13786241,
1640,0,255769,13118098,
1852,0,175067,14680423,
3506,0,130274,14278197,
7307,5,353424,12325177,
29167,31,442098,12833217,
3050,4,240052,13478842,
8884,10,211660,15498017,
6126,14,223127,16996044,
7043,23,264776,18273731,
3935,12,170971,17781376,
4230,8,162667,15630638,
39255,57,359979,15575346,
5874,24,264361,17574936,
2343,912,204972,14538023,
2601,38,374067,15279507,
26703,15,328396,12197748,
6291,56,234500,14730740,
2799,670,182525,13644108,
7076,52,238866,14379705,
4662,40,302071,16772467,
13452,0,226725,16951222,
2652,16,180508,16273236,
10460,0,293984,13832243,
2086,6,233966,14512873,
19276,1145,282872,15288549,
1923,14,234416,14573516,
3744,16,276826,14877674,
2113,40,202965,15453192,
3852,37,220210,16815087,
4448,50,242973,12537190,
19905,31,193758,14755282,
2802,73,215855,15549847,
32747,30,119538,15728443,
4224,46,158475,15026237,
2717,287,182568,13464877,
4848,13,194888,12748677,
31920,0,338167,14440398,
9337,35,170384,15823028,
7841,27,251643,16381061,
3586,0,91733,15967796,
3431,8,187673,14793831,
25450,224,297334,17145577,
3972,8,207541,16494668,
4282,18,173633,12947214,
2475,12,147568,17064801,
10972,5,313058,16822635,
13675,30,194232,12613369,
13812,25,305419,16987133,
27280,3,361586,15913623,
2359,62,163916,16074451,
5883,12,174523,18035301,
3934,34,240449,12537400,
3368,40,171002,13161411,
6148,916,235471,14104504,
3783,33,250618,10823050,
15378,24,242138,12927816,
7918,16,160337,13446966,
3217,27,275924,12329941,
5673,26,203985,12456536,
2070,4,82992,14450683,
2574,927,201522,14716376,
3625,0,147380,13595239,
8396,61,333115,11170824,
8951,49,248490,11556948,
3067,31,154007,12343425,
2562,42,204197,12888088,
1321,61,152647,15422587,
4770,50,129844,12054161,
12396,123,351899,12096654,
4055,11,370854,13660643,
11985,10,281546,13550281,
15316,733,284450,13275597,
5295,31,225018,12265530,
2079,31,160451,12357542,
2477,42,207744,14023983,
37342,43,489779,12131746,
1315,41,160070,9326811,
7384,14,242776,13971170,
1293,30,167449,14489253,
4447,76,241946,10764937,
9727,45,244937,11791594,
7319,75,284396,13418799,
23788,915,280622,14637303,
9182,74,248474,13311239,
7681,41,296783,13168669,
3170,67,254572,10054736,
4725,11,220634,13240933,
2798,0,208290,14242771,
10689,18,226512,16871912,
7853,0,278268,15796581,
13378,2,285133,13322048,
8281,0,204547,11361188,
13133,0,262418,13209179,
8909,0,212849,11330344,
8642,0,299548,13084227,
5848,0,176957,14767956,
9295,16,285021,12722699,
13204,32,234073,11413028,
15083,25,233817,13619880,
1664,9,130343,14475636,
9621,17,172102,16100197,
15959,10,313956,12599701,
7634,483,237618,9230498,
7609,24,275957,13022580,
25013,251,306373,13068174,
22020,5,272508,10559549,
49724,0,531557,13575291,
4318,8,175950,13950906,
10357,26,201023,10271740,
6248,25,214099,11494693,
3800,2,242397,13895527,
4434,934,157271,11798333,
4379,54,124758,12882251,
1086,102,204428,14825078,
16244,29,295979,13174013,
7101,22,181921,12708237,
9369,48,245035,15410424,
2425,7,160667,12254801,
17863,3,185395,11570403,
5361,9,187195,13469672,
7245,26,220278,12320924,
17992,68,349627,11866007,
16515,0,214118,11624086,
11278,0,224278,13906392,
25758,9,368906,10523443,
21025,0,238813,10466009,
12979,0,230950,10145645,
15431,0,245506,10290706,
25664,0,222601,12120833,
10360,0,285774,12809587,
4465,6,255144,13244120,
13062,5,229686,11882236,
7168,28,141224,10606232,
11296,27,279777,10491773,
16414,716,272914,10720735,
15226,46,293629,13219230,
11662,63,243669,13205470,
6552,39,205754,10741693,
25239,232,293250,9681040,
6514,32,245138,10984618,
4317,27,172179,11988994,
8594,740,215762,14444204,
11594,36,208175,13131316,
14529,34,232915,14084332,
6132,9,155087,12662308,
3376,25,210726,12951467,
12762,2,261629,13704828,
18363,1,243602,13094042,
8674,6,226315,11049542,
18758,4,219565,12549048,
13545,3,248902,11460995,
8473,4,137044,9673931,
9776,7,174967,9353732,
10723,7,147184,11027484,
12940,8,193483,11531603,
15578,7,162003,11149104,
9422,17,152702,12456365,
10163,33,181120,10344066,
5619,35,178809,12446452,
7979,0,167866,10582025,
11424,20,164542,12268250,
17535,15,168963,8324599,
5742,20,138829,11069743,
1431,16,128756,10623334,
6477,20,164909,7727005,
6461,5,223122,9673835,
7226,41,152247,6152558,
11742,31,249851,5969225,
9936,1,118382,5100526,
10604,5,155536,6942915,
22464,25,481084,5274905,
11965,20,243659,3095085,
23805,0,745480,4968876,
71463,0,1334661,999396,
