rl,call4,all,mit,
418,9,1786,37762,
412,4,2694,185,
698,16,2522,50153,
1192,127,8232,222325,
1372,0,6013,20141,
1247,12,3379,130042,
907,4,2952,101922,
400,10,1282,55030,
961,12,3629,59009,
630,8,1790,75571,
393,2,1516,113050,
678,8,1732,109360,
778,2,2428,98522,
679,2,1707,133846,
879,0,2969,108043,
962,69,2427,136982,
986,0,3319,99705,
872,3,2199,118092,
944,1,3798,130860,
784,8,3131,149320,
535,4,2836,123858,
624,7,3289,144774,
806,4,2128,132629,
494,2,3263,114474,
833,2,2999,128367,
1071,1,4061,130326,
1038,3,3882,131877,
372,50,2085,107496,
808,48,3533,149661,
772,13,3757,121061,
752,74,2839,98688,
744,93,2631,142989,
681,68,1768,80978,
979,24,3382,119676,
420,44,1666,47161,
434,85,1841,64535,
660,47,2093,65836,
521,61,1448,48698,
305,86,1121,56577,
361,80,1587,56657,
346,36,1474,61262,
816,6,2963,117146,
1999,5,8318,94156,
1254,1,4268,111008,
519,4,2490,124708,
631,5,2848,112055,
555,6,3280,125953,
359,7,1873,147105,
292,4,2036,140032,
536,11,2873,125632,
612,8,2430,127633,
941,16,3559,133529,
666,10,2583,121614,
726,12,3138,130152,
890,7,3217,112611,
965,6,2879,100016,
1003,8,3474,124610,
1323,7,4103,97104,
879,13,3189,131495,
500,3,2567,114599,
733,0,2889,141717,
523,0,2687,122429,
324,3,2375,138619,
456,5,2183,129897,
767,6,2771,129939,
468,4,2540,121926,
385,8,2430,101875,
357,9,1488,119676,
552,7,2456,109933,
884,3,3248,118464,
637,6,2852,122644,
518,2,3457,117381,
983,4,3615,110331,
610,5,2527,143035,
594,5,2592,138771,
744,6,3104,109229,
628,4,2139,86522,
585,4,2291,124569,
549,4,2145,104170,
1150,4,4547,30956,
3438,0,14111,91429,
639,3,2922,140284,
367,5,1908,135510,
505,7,2643,139784,
493,5,2729,151261,
438,3,1757,158505,
150,6,2096,135567,
148,6,1715,151157,
431,10,2872,140742,
176,8,1888,153038,
142,7,2083,174767,
122,4,1995,167266,
120,14,2344,165688,
177,15,1956,147250,
106,19,1645,157036,
99,11,1756,166815,
62,15,1359,152083,
66,11,1353,141442,
70,9,1683,152832,
117,9,1726,159565,
103,16,1796,180544,
166,30,1795,168233,
131,2,1632,179811,
138,4,1824,172839,
194,4,1688,161405,
97,11,1505,166696,
98,4,1278,162665,
107,3,1411,173341,
95,11,1222,168668,
341,17,2364,176791,
141,6,1344,148473,
118,4,1231,156193,
168,5,1689,171285,
120,2,1504,141415,
184,4,1942,182811,
128,8,1545,149704,
86,1,1411,145859,
163,3,1600,166296,
167,4,2086,166827,
171,2,1929,176403,
162,2,1905,186490,
318,8,2577,172059,
42,3,1110,171114,
96,4,1331,171538,
84,4,1659,168892,
66,6,889,167869,
66,7,1441,159034,
62,4,1687,167472,
44,3,1407,158075,
92,5,1427,157165,
65,3,2091,164593,
357,5,2425,165046,
83,4,1631,160318,
118,2,1490,155844,
74,2,1751,167461,
138,3,2106,178879,
64,6,1618,178519,
69,8,1621,167231,
147,4,2546,172075,
46,5,1735,185460,
56,8,1690,171118,
55,7,2271,180687,
59,3,1730,156642,
60,1,1746,171841,
52,1,1319,166348,
144,6,1669,178398,
101,6,1819,172072,
103,3,1406,186515,
86,4,1511,181115,
73,6,1821,163789,
78,3,1541,166151,
309,4,1617,166981,
65,7,1658,173182,
131,5,1884,176167,
155,18,1846,178425,
172,7,1717,167505,
180,16,1888,146607,
202,10,1768,146352,
141,17,1626,140322,
458,13,965,160739,
157,12,1408,125869,
169,14,1821,139590,
214,7,1942,157231,
301,8,1924,145480,
334,16,1701,150669,
181,20,2015,162061,
178,11,990,161370,
173,9,1662,143604,
316,5,2443,168656,
142,9,1745,160077,
199,2,1957,131053,
204,9,1702,181778,
225,9,2550,175958,
185,8,1933,162922,
124,5,2025,166101,
148,1,2050,169284,
94,4,1410,169497,
99,5,1397,191624,
104,7,1960,155457,
101,6,1684,157252,
151,9,2115,163471,
110,11,1939,153390,
115,7,2093,151840,
113,5,1424,144553,
73,8,2237,158752,
162,9,1939,153085,
86,10,949,166255,
65,14,1702,158296,
108,4,1639,163950,
161,8,2519,143098,
130,4,2309,145005,
64,6,1284,154478,
71,5,1614,153994,
40,3,1408,166369,
76,2,1252,156868,
245,8,3487,152780,
119,2,2686,143615,
298,2,3303,155633,
111,7,2959,158990,
117,6,2281,149168,
121,5,1784,160884,
113,5,1860,157706,
297,7,2692,142799,
114,7,1571,136202,
144,6,2218,136350,
108,5,1517,156745,
129,4,1886,137797,
114,6,2057,142290,
221,5,2366,148666,
257,5,2612,155879,
309,3,2699,141010,
209,7,3422,142220,
127,3,2484,136146,
151,4,2076,150187,
125,2,2185,151620,
214,4,2650,159342,
225,3,3237,162259,
259,4,2941,137076,
250,3,2493,117492,
346,3,3104,141759,
246,3,2740,118503,
279,2,3168,128232,
175,3,2035,132498,
354,2,3602,140608,
307,9,3302,145442,
244,7,2278,146643,
112,5,1403,157569,
266,9,2345,168491,
243,9,3751,138966,
209,13,2904,128018,
265,12,3518,132051,
441,11,3800,139000,
401,7,3636,128444,
369,9,4120,142033,
149,9,2323,145211,
150,8,2065,126642,
230,8,2735,134898,
142,7,3019,146128,
153,10,2102,145294,
163,13,2141,145111,
94,8,1806,161139,
283,15,2923,136772,
130,4,2076,143089,
139,12,2922,150964,
122,10,1794,136783,
263,11,2319,125806,
192,5,2898,132473,
226,7,2512,137390,
561,19,3909,118412,
710,3,3886,116640,
582,3,3289,129694,
688,4,4502,115682,
1013,0,4094,90587,
524,4,2583,99994,
677,4,3503,81902,
516,7,3511,104976,
263,5,3334,121040,
122,3,2306,109830,
227,5,2771,121879,
279,3,1990,129704,
380,2,2912,120757,
418,12,3440,118237,
311,9,3050,118505,
348,16,2598,131520,
258,14,2548,99338,
482,6,3484,111752,
207,14,2388,120866,
209,13,2223,112923,
262,14,2945,132242,
361,10,2866,128464,
353,18,2555,139571,
269,5,2583,122369,
185,7,2437,127420,
345,8,3178,129459,
412,3,2632,137089,
422,6,3255,127463,
626,5,3436,122073,
889,5,4047,94389,
702,2,2347,77432,
734,3,2192,68603,
780,1,2559,97639,
431,2,2560,93988,
711,3,2712,78731,
375,7,2367,101555,
433,15,2399,86022,
465,11,2596,99749,
631,7,2647,82917,
564,12,2170,92132,
488,14,2431,62039,
534,13,2360,84270,
471,13,2322,90793,
459,23,2512,59542,
398,17,2570,72452,
479,17,2427,50905,
488,13,2907,41155,
580,16,2245,40094,
562,16,2116,52830,
617,10,4183,32284,
565,15,2792,21646,
866,13,5266,32061,
1316,3,7146,5464,
