rl,call4,all,mit,
295,10,10833,5386236,
246,8,20022,5383385,
349,8,19287,5444567,
635,8,29006,4936815,
576,5,26544,4876740,
268,4,16434,4997003,
343,3,20214,5124215,
196,6,16722,5686156,
290,5,14264,4837495,
1133,9,34179,4928525,
468,4,29488,5139230,
1595,4,34325,5086349,
566,6,31224,5051014,
571,3,25011,4974170,
436,2,20313,4861480,
529,3,20468,5209284,
1476,9,32790,5062396,
419,11,19174,4607876,
562,7,25939,5209608,
397,6,18221,5432431,
604,3,22859,4741601,
451,6,27436,4770134,
746,7,25653,5011845,
1510,4,32323,5396470,
1892,7,32336,4915638,
1005,6,35509,5010545,
579,5,28269,4478841,
884,4,25936,5239582,
675,3,26906,5249147,
1181,1,28674,5708921,
1096,3,35052,5399840,
1350,2,31156,5010214,
1265,2,27508,4587349,
1722,2,34391,5032566,
1310,0,30849,4531323,
1573,0,35688,4840828,
1055,0,25759,5045937,
1945,0,36950,4832648,
1729,10,35139,4739191,
1569,7,26329,5164198,
649,11,19055,5298341,
1528,10,28333,5556414,
1579,12,39328,4829053,
974,14,32060,4300490,
1532,5,38041,4983904,
2645,10,37028,4860020,
2300,7,37424,4519027,
1965,10,42241,5059871,
759,9,26923,5295487,
892,14,25773,4413493,
1574,15,32278,4759511,
740,11,32606,5167931,
711,17,25299,4809320,
806,17,25184,5008683,
379,12,23481,5474833,
1608,9,32066,4964934,
750,5,26935,4897314,
940,5,29195,5502146,
845,5,23248,4949351,
1459,14,29101,4592528,
1099,10,30132,4984647,
1374,5,29782,4897123,
3451,18,41059,4516868,
3468,0,34128,4471606,
3133,0,34373,4948297,
3348,2,41760,4388748,
3824,0,35367,3922466,
3070,2,32395,4018233,
3469,5,32976,3634831,
2853,13,35402,4250848,
1766,4,34685,4767983,
783,2,25451,4498072,
1560,3,31040,4696428,
1440,7,22602,4513258,
1859,3,33112,4442795,
2660,15,34936,4417043,
1643,19,32969,4746670,
2451,12,32062,4946494,
1280,11,28490,4135575,
2726,7,38955,4197139,
1106,13,27485,4420082,
1121,15,25252,4458361,
1541,14,32763,5140702,
1871,14,30749,4806176,
2406,18,29388,5108702,
1779,5,29101,4738731,
1371,10,28108,4848263,
1921,3,30074,5013636,
2196,6,28968,4956370,
2542,3,31276,4685103,
3388,7,31438,4696081,
3472,7,35973,4053694,
3088,2,24579,3469752,
3128,2,23618,3219207,
2410,2,26359,4143245,
1982,2,26076,4035155,
2150,3,25949,3544665,
1703,13,24172,4346741,
2074,26,23752,3758982,
2347,17,28082,4251261,
2253,15,26041,3749093,
3223,20,27753,4033241,
3847,23,26939,2879880,
2529,21,23868,3762302,
2594,20,25525,3919303,
1983,21,26645,2791016,
1943,28,28547,3320108,
2091,20,24634,2397285,
2355,13,31527,2018024,
2193,22,21716,1905918,
2360,13,24718,2436520,
2697,13,43146,1633288,
2577,19,30924,1108674,
3007,15,56817,1622847,
8070,5,85953,302306,
