rl,call4,all,mit,
56237,2106,178901,5229944,
62629,3138,171224,4938583,
66861,1081,162721,5263335,
49690,2651,129471,4526377,
50206,3686,159539,4907423,
43018,2630,155993,4412904,
59317,2660,138197,4794779,
36577,2647,122485,4152613,
52119,4117,148443,5453721,
59965,4148,185874,4278202,
64492,2639,159616,4677396,
53616,4090,178268,3932576,
61307,4721,138049,4451489,
54215,2165,149726,4553647,
45373,3197,106050,4261155,
48004,3237,157274,4320154,
52857,2709,133281,4366148,
50285,2131,146844,4329097,
75608,3203,162473,3826530,
61620,1638,175308,4604008,
70760,2164,137926,4194258,
34336,3221,127597,3142702,
33156,2149,100985,4172466,
27115,2726,99041,3399734,
48534,5260,101546,2913366,
28266,3803,15757,3080394,
66109,3245,131583,3598204,
59953,1660,150976,4232628,
30647,558,68123,3400883,
29593,1695,88146,1716284,
11461,5,56303,8104,
61811,1141,139389,2191512,
46530,206,120306,6572418,
80793,0,223648,948643,
85880,1140,134565,5271110,
54976,1702,114672,4536379,
29391,10,74416,2751651,
71095,8,141789,3014418,
39738,6,91697,3891616,
26425,1687,30257,4867321,
52440,16,88734,4628502,
60128,22,107023,4485675,
51195,22,94856,5315605,
59706,16,156830,4659196,
66715,50,116117,5506390,
65429,16,153912,4372460,
48171,1,36312,5044558,
55641,14,158226,5516950,
56949,540,151290,5893448,
34428,5,76667,5293946,
40717,1128,137180,5643769,
49482,1131,92593,5437595,
28372,8,93663,4915547,
59251,8,136943,5330985,
69673,10,172423,5364638,
76211,48,162234,5091092,
3017,74,29809,4560568,
49393,1746,159668,5793636,
45303,40,164788,5085451,
47713,3321,127740,4412048,
41460,2809,83376,5961115,
36712,118,33731,3845136,
53413,13,114287,4838234,
27187,134,59702,2167163,
25216,81,59998,2891114,
40853,129,96500,3075899,
30832,2213,55609,2349236,
2339,88,17569,2967004,
3302,136,60112,3049196,
3659,3251,29916,3179652,
35354,82,95178,4895660,
108750,61,200678,3941027,
64201,4,170532,4597207,
37791,4,87663,5229605,
40092,5,88593,4868271,
36145,5,125857,5228433,
26066,18,69474,5679508,
20184,40,104007,5413207,
37204,10,126436,5061991,
42160,14,113251,5186701,
48562,6,147785,5358213,
37301,9,76521,5232950,
50997,573,102431,5493500,
50938,11,97012,4514714,
59658,1712,49050,4528922,
43204,12,54423,4993571,
90757,13,135170,4206170,
41526,1139,90434,5426237,
26683,10,76163,4788209,
37250,15,112601,5504865,
30030,15,74227,5149546,
22312,10,66177,5156535,
28173,9,65212,5419830,
47620,1721,137792,5034566,
26471,29,111351,4916480,
28227,15,81648,4648227,
23192,18,56199,5050948,
32129,577,73975,4464040,
51401,8,127232,4702660,
3903,5,46981,4932349,
3996,4,58534,4724757,
57002,4,61057,4853873,
31873,4,82398,5331482,
32620,4,83808,5253261,
45570,2,100167,4363314,
35253,3,71809,3641852,
40775,4,75309,4765515,
38634,2,79653,4249601,
74089,1,174606,1301980,
24632,0,198682,3689606,
28847,3,106375,5417205,
25043,3,65061,5185356,
29438,1,77370,5601039,
33981,18,87487,5540422,
25010,20,57875,5703492,
1112,4,43904,5000921,
1693,17,30798,5466181,
3431,51,51603,5588352,
1490,64,39747,5650448,
2497,61,45982,5819484,
3966,83,62724,5864350,
3086,28,81416,5763054,
3290,31,36518,5588298,
842,28,37634,5607681,
934,43,34119,5894197,
457,618,29866,5645671,
937,43,33304,5347534,
1668,62,40610,5438559,
3774,641,46421,5504285,
1161,35,34528,6106038,
984,52,37553,5756771,
604,13,33257,5920268,
8287,3,57771,5634068,
1770,3,32209,5858089,
1058,3,24815,5690950,
5483,3,26693,5554207,
970,22,25681,5809641,
531,19,22072,5829647,
13012,40,84078,5943766,
558,52,26663,5467149,
672,26,21868,5613655,
1279,3,29619,5499768,
854,1,30421,5197879,
1885,10,39636,5886613,
993,21,34207,5725640,
1293,10,32489,5004581,
12427,20,32159,5595611,
10214,16,69431,5827488,
1757,16,42562,5694035,
8020,10,76693,6000169,
19995,27,78923,5798312,
336,591,25173,5783502,
644,16,27508,5794759,
1267,577,43842,5670250,
823,23,20772,5430414,
4056,11,48944,5431101,
501,6,31022,5508003,
370,14,37690,5350065,
698,8,31249,5181293,
1589,18,52168,5355655,
12337,9,89792,5545995,
526,9,37630,5578379,
1646,5,36375,5193864,
970,4,40105,5187406,
1006,1,43677,5862517,
1071,6,32191,5678461,
572,574,34297,5510648,
14024,16,77229,5640139,
4638,13,57622,6021672,
429,1148,33188,5630004,
532,18,55272,5492120,
5007,17,46908,4906439,
948,12,37942,5528294,
364,12,32297,5315566,
744,7,32802,5666100,
941,21,51968,5404746,
6321,21,33306,5791049,
494,22,30554,5858593,
5260,10,58922,5589962,
661,13,40338,5454025,
10571,18,62973,4988129,
442,12,35486,5705205,
621,12,46424,5635065,
668,16,34225,5389209,
1306,8,33573,5655460,
1294,10,45786,4866740,
5987,9,39524,4947796,
1357,13,35118,4810327,
13702,17,20075,5523783,
2152,3,33837,4548448,
1363,18,40227,4665405,
1552,27,39354,4839862,
9330,16,49043,4926102,
2208,7,34788,5010704,
1423,15,44418,5303141,
1239,22,21956,5331506,
879,8,39524,4864509,
13417,20,55063,5447397,
1207,8,39618,5270449,
1243,28,39681,4583087,
1136,12,32947,5955414,
1752,12,54729,5520054,
6488,5,39524,5551981,
5577,7,64120,5384686,
6545,8,49351,5459831,
799,5,28514,5499442,
1303,10,34626,5985816,
1185,13,42246,5293742,
1371,12,36540,5247850,
1391,9,41253,5276492,
677,3,39421,4906988,
3310,15,44701,4946125,
1903,18,31687,4776339,
450,15,52819,5244421,
1074,11,38743,4806037,
593,14,18133,5375651,
359,6,35682,5062858,
616,10,34223,5378769,
2177,13,57284,5041861,
2106,29,51772,4577140,
1317,4,31167,5055429,
1730,17,40763,4707751,
306,4,31723,5618950,
499,7,25385,5462987,
2099,19,60656,5091835,
765,27,48749,5003173,
2848,27,53675,5348394,
3550,17,46466,5274386,
1397,18,40733,5038298,
844,16,39492,5507633,
2005,18,37314,5375575,
1462,19,90756,4516460,
797,10,37601,4502319,
2609,6,50378,4657793,
643,13,37768,5163132,
2531,11,43543,4773132,
3171,15,62788,4992440,
1674,21,49910,5037044,
9012,13,70150,5202523,
2833,9,46514,5101808,
2413,8,59000,4979240,
781,9,44099,4548964,
1912,2,45086,5162700,
1359,7,42254,4966207,
2590,6,49652,5310172,
1830,7,57505,5556943,
2852,9,48057,4960867,
2769,6,38391,4142860,
4008,6,55128,4806180,
2800,2,45833,4298609,
3201,8,60376,4459097,
2380,2,38833,4522225,
3650,9,58101,4873276,
4023,3,57687,5289551,
2620,5,33189,5096979,
920,4,24585,5537617,
3520,17,37544,5652956,
9444,23,61426,5015947,
1488,577,49255,4546967,
3224,19,53383,4479522,
5304,585,54186,4781254,
3979,9,60660,4821754,
11548,10,78910,4936376,
1733,14,41534,5144421,
2430,29,40154,4589624,
2237,30,42250,4917448,
1705,21,42649,5068705,
1078,19,35741,5145613,
1704,5,35901,5223586,
379,22,32394,5495781,
3640,8,49626,5110820,
1787,19,41479,5067389,
1946,11,41254,5272905,
1453,10,30372,4977652,
4695,15,46007,4764555,
1612,20,40012,4667568,
2163,14,36715,5149444,
5000,3,54262,4534166,
4962,12,46764,4368021,
4102,0,46291,4832804,
6069,13,66572,4266597,
5119,12,55319,3681192,
2791,1,41095,3867589,
5000,1,45880,3320736,
5627,10,48792,3805294,
4119,1,49386,4735476,
1587,4,37009,4241342,
3332,4,49119,4652823,
1894,6,29495,4382486,
3029,8,49349,4448738,
4632,580,56021,4461740,
3700,8,50501,4673456,
6902,12,55496,4982816,
2119,25,39241,3759833,
6071,1722,64465,4382547,
3204,12,49082,4540052,
1853,21,34911,4701142,
3092,583,57272,4974762,
3089,29,43961,4516726,
5359,14,44211,4885723,
2905,24,39345,4770866,
2389,15,35486,4709210,
2810,1,45630,4697572,
4759,16,45217,4833497,
3175,13,54547,5024875,
5712,6,47311,4292565,
4932,5,53319,3647021,
3878,0,32002,3202588,
4109,0,29002,3034256,
4604,4,42798,3939855,
4851,4,49000,3958844,
5089,7,41367,3490699,
5656,10,44217,4316425,
5111,22,38697,3433703,
3786,23,45248,3943742,
3704,13,45896,3580887,
6629,28,47956,3709558,
12496,28,44597,2624498,
4460,23,43931,3550082,
2922,20,38650,3731683,
4340,17,50749,2625283,
5571,25,61310,3143239,
5191,20,49268,2317482,
5324,17,59340,1848221,
4519,18,41804,1648301,
5465,19,46094,2377070,
7051,26,86232,1687365,
5322,24,68384,1128778,
8019,23,108591,1475838,
8681,0,134686,265390,
