rl,call4,all,mit,
4275,5,22929,2306233,
5682,5,25663,4284653,
4362,3,23749,3157018,
15989,0,82989,397926,
147735,0,481309,2395288,
4401,0,33004,5484839,
1000,3,17955,5055153,
2676,3,29654,5630137,
3310,2,33882,6077210,
1874,7,14851,6470117,
281,3,14618,4928428,
490,12,14523,6095325,
1880,11,34850,5577102,
495,16,18763,6344999,
359,4,18490,7866610,
178,11,21824,7099830,
308,16,26070,7037043,
926,24,20725,5722955,
219,24,14059,6340701,
261,15,19518,6894014,
160,28,8191,6245879,
106,15,9257,5335229,
221,17,14038,5749079,
361,23,12932,6315695,
474,14,19200,8065270,
700,32,20347,7488485,
323,5,15166,8059782,
616,3,17934,7635395,
789,3,18062,6933391,
330,0,12201,7305195,
330,3,10783,6641379,
561,6,13648,7247488,
142,14,9505,7338550,
1242,9,22323,7621462,
385,11,11321,5778604,
307,10,8763,6363991,
613,3,15856,6634451,
453,0,13434,5029928,
812,5,20872,8119657,
448,9,14325,5861626,
177,1,10982,5126459,
610,2,15564,7109411,
617,8,19898,7040599,
592,3,19618,7750493,
350,0,17746,8642047,
1773,12,30949,7526022,
65,6,8160,7528963,
244,4,10488,6836327,
211,6,16083,7338388,
216,14,5652,6960764,
157,8,13466,6213142,
46,3,10882,7068475,
131,6,14089,5999008,
269,6,14478,5930548,
211,4,22052,6638364,
1746,3,27453,6954874,
98,2,14318,6510998,
250,4,12848,5748121,
183,2,18774,6382957,
332,1,19705,7650409,
214,0,15092,7460463,
143,8,17102,6644698,
512,6,32286,7273272,
103,8,17570,8436721,
141,14,16735,7468566,
133,11,24376,8268773,
129,3,15465,5951848,
168,0,17553,7267529,
86,0,10191,6570476,
374,6,15126,8192399,
201,5,16672,7080305,
292,3,11479,8749118,
275,6,15210,7914943,
237,4,17328,6543313,
235,3,16208,6469152,
381,5,11370,6324889,
190,5,14758,7789967,
310,3,18234,7981981,
325,23,17947,8085384,
539,8,15890,6748243,
670,33,18956,5300456,
924,3,18069,5286439,
438,21,13378,4849010,
1168,18,5598,6600855,
850,6,13191,3962495,
689,22,16006,4742061,
817,4,20967,6075745,
977,0,10880,5190575,
1122,32,13262,5616687,
977,28,21439,6215339,
566,12,6459,6512810,
339,8,13658,4957631,
1842,12,33042,6558404,
439,8,15361,6287197,
559,4,21173,4343585,
854,8,16932,8353646,
763,8,31474,7585219,
909,2,21024,7638871,
355,4,18787,6335577,
634,1,17775,6825744,
338,0,12713,6844419,
143,7,10631,8661208,
414,12,19143,6393736,
277,4,15122,6422208,
600,17,22826,6333054,
335,10,19758,5891327,
355,11,24113,5525791,
421,7,12810,4854255,
159,12,26962,6260333,
537,4,20234,5708057,
290,14,5911,6773983,
129,9,14378,5925645,
371,0,15994,6505069,
743,7,28825,5182630,
535,11,25308,5011010,
153,8,8344,5965606,
232,4,15842,5593787,
75,2,11551,6864720,
170,2,10055,6733749,
1164,4,51599,6081282,
374,0,26933,5089806,
1527,0,44344,6503864,
310,10,36699,6534121,
529,7,25262,5682785,
428,9,18233,7183421,
381,11,14657,6478346,
151,5,27070,4626615,
329,5,14378,4670901,
867,5,25636,4357631,
280,5,14164,5916633,
580,10,18157,4880270,
296,5,20733,5234547,
1104,6,27470,5630475,
1269,8,30201,5926282,
1404,0,27136,5414346,
1054,5,46630,5217240,
384,3,25270,4904094,
525,4,19692,5713440,
297,2,19466,5683524,
743,6,32146,6139088,
890,2,42624,6859472,
1341,4,35937,4964542,
1352,0,23618,3439641,
1964,0,40077,5134117,
1147,2,28274,3835429,
1231,0,39328,4256833,
672,0,18637,4395886,
2052,2,51651,5215767,
1846,5,47294,5739135,
785,5,17104,5451236,
210,2,8303,6584765,
1578,11,22204,7189499,
1305,16,52864,5296505,
891,18,34799,4451466,
1367,18,42749,4251475,
2976,14,50312,4955704,
2258,11,54760,4718668,
1350,0,49761,5164717,
769,19,24546,5355521,
690,13,18914,4438453,
1003,0,28283,4910006,
573,6,32428,5510042,
531,15,20416,5702589,
655,10,21629,5578245,
151,10,13407,6622258,
1487,27,32469,5063295,
492,7,18207,5481519,
420,13,27822,5685422,
464,12,14964,4995128,
1441,7,24596,4331850,
695,7,30772,4502574,
956,14,22630,5179044,
3142,0,45043,3941300,
4575,4,52239,3790987,
3054,4,35864,4663654,
4378,3,64636,3665234,
7007,0,62063,2459003,
1656,3,23947,2982109,
3913,0,41758,2073913,
3768,7,44925,2967013,
1377,4,35313,4043022,
282,4,18483,3404063,
893,3,30033,4221819,
1118,2,16478,4386367,
2250,3,34764,4086449,
2309,13,44587,3992886,
1214,5,33503,3961473,
1570,29,25631,4653805,
961,17,24075,2728521,
2456,21,42326,3625470,
1119,10,22743,4190603,
656,19,20699,3802714,
938,21,32401,4648326,
2126,8,35564,4256427,
2157,16,23796,4858513,
1476,6,26704,4242161,
526,2,22028,4423111,
981,7,29555,4354960,
1650,9,24905,4976287,
1956,9,39323,4613684,
3967,3,40303,3856551,
5179,0,58437,2511703,
3126,0,18636,1948564,
3614,2,16257,1640763,
3390,1,23169,2922730,
3666,2,32297,2851901,
3061,5,29042,2128170,
2580,5,25117,3240649,
2285,23,19406,2254956,
838,19,24381,2912575,
3898,6,30124,2241496,
1172,28,15397,2592220,
981,34,21822,1358458,
2704,14,24293,2299846,
776,14,21327,2627183,
2233,46,27729,1309891,
3799,6,38367,1766750,
2118,22,23700,1010649,
3717,25,38445,719631,
2054,14,19139,629621,
2825,25,20639,1116638,
4602,22,72748,558625,
2763,16,37426,290207,
7329,15,94400,496257,
6431,0,106850,30681,
