mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 20195, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 16090, 4005
0, 21152, 21017, 0
0, 21084, 11811, 2502
8934, 21445, 0, 0
8902, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
11336, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
7115, 0, 0, 0
6976, 0, 0, 0
0, 0, 0, 0
6804, 0, 0, 0
9629, 19326, 0, 2705
0, 0, 0, 1849
0, 0, 0, 2805
0, 0, 0, 2221
9888, 0, 0, 2267
9944, 0, 0, 0
10339, 0, 0, 0
0, 10983, 0, 0
0, 0, 0, 0
0, 0, 14227, 3940
11802, 0, 0, 2994
10861, 0, 0, 2079
10507, 0, 13906, 3367
0, 0, 0, 0
0, 0, 9244, 2585
0, 0, 10822, 0
0, 7139, 0, 4683
12601, 0, 5729, 5296
8546, 0, 0, 0
5240, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 1931
0, 0, 0, 0
9512, 0, 0, 0
0, 0, 0, 0
0, 14928, 0, 0
0, 0, 0, 2172
0, 10431, 0, 1723
7017, 20263, 16031, 5116
0, 0, 0, 3138
11417, 0, 0, 0
9767, 0, 0, 2965
7420, 15757, 0, 0
0, 19066, 0, 0
7932, 0, 0, 0
7857, 0, 0, 0
8665, 23359, 11830, 3811
12571, 21326, 14302, 2168
6782, 0, 0, 0
0, 18228, 21844, 0
10823, 19656, 14111, 2269
12775, 17319, 20164, 5077
9829, 0, 0, 0
7811, 0, 17170, 0
0, 18372, 0, 0
9031, 18466, 15623, 0
9302, 18719, 19531, 2953
0, 17882, 13254, 0
5170, 0, 20707, 2204
7915, 20411, 15508, 3160
9643, 19317, 0, 1465
0, 21653, 0, 6270
8755, 21582, 0, 3576
6313, 20872, 0, 0
8489, 17542, 15915, 4085
7656, 15718, 11954, 3174
14196, 15516, 17548, 4877
4945, 19605, 17885, 1628
9784, 19236, 0, 4046
7879, 20193, 13437, 3628
0, 18744, 21202, 2731
7928, 19270, 17071, 2713
11804, 19805, 0, 2694
11113, 20888, 12784, 2837
12141, 17959, 0, 2160
0, 18727, 15626, 3731
0, 19427, 17513, 4591
9032, 20879, 15061, 3038
0, 21657, 19547, 1973
0, 22628, 0, 2369
8638, 19385, 14596, 3070
0, 22205, 14239, 2317
0, 21810, 14373, 0
0, 0, 12843, 2624
0, 0, 22425, 0
0, 0, 15309, 0
0, 0, 17427, 0
0, 0, 15149, 4557
0, 21938, 18084, 0
0, 0, 18148, 3625
0, 23159, 18864, 0
0, 17831, 0, 0
12746, 20047, 12697, 0
0, 19405, 14741, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 16243, 0
0, 20830, 0, 3958
0, 18923, 17515, 0
0, 0, 17395, 0
0, 18121, 15740, 3736
0, 18451, 11545, 3319
7778, 15632, 15582, 5033
8815, 18863, 0, 1709
14394, 0, 0, 4560
12219, 19358, 0, 3121
0, 0, 0, 0
11773, 19406, 14462, 2355
9529, 17778, 20699, 2394
9884, 20613, 0, 4547
0, 0, 0, 2755
4691, 0, 0, 4742
0, 0, 0, 0
0, 0, 0, 0
8462, 0, 0, 0
7035, 0, 0, 0
6828, 23294, 0, 3651
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
9328, 19490, 0, 1937
8076, 19494, 15820, 3530
9811, 17164, 0, 0
8609, 18420, 21323, 3847
0, 18779, 15840, 2286
8342, 20976, 0, 0
0, 21310, 13876, 3274
0, 0, 13558, 0
9438, 17129, 10447, 0
0, 0, 0, 0
0, 0, 11825, 1874
0, 23185, 15697, 2291
0, 0, 0, 0
10342, 0, 0, 0
0, 0, 0, 0
0, 0, 9642, 0
0, 0, 0, 0
0, 0, 0, 0
7019, 0, 14519, 0
7390, 16793, 0, 0
