X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
 call4, all,0.29605,0.25011554,0.04174,0.28558,4.321928,0.21432328
 rl, all,0.29124,0.22771281,0.020390004,0.28216,4.321928,0.25204602
 call4, rl,0.24301,0.21223302,0.009410001,0.23269,4.321928,0.1754337
 call4,mit,0.20711,0.16343108,0.028740004,0.19692,4.321928,0.20899504
 all,mit,0.18798,0.14989048,0.019809999,0.1717,4.321928,0.19516537
 rl,mit,0.18277,0.18192014,0.037849993,0.16858,4.321928,-0.02915244
