mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 107942, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 1683, 73
0, 90417, 3404, 0
0, 91212, 720, 23
438, 99938, 0, 0
529, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
807, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
220, 0, 0, 0
231, 0, 0, 0
0, 0, 0, 0
340, 0, 0, 0
769, 125079, 0, 23
0, 0, 0, 11
0, 0, 0, 43
0, 0, 0, 35
414, 0, 0, 48
586, 0, 0, 0
415, 0, 0, 0
0, 140386, 0, 0
0, 0, 0, 0
0, 0, 1350, 73
698, 0, 0, 25
919, 0, 0, 17
580, 0, 976, 49
0, 0, 0, 0
0, 0, 642, 15
0, 0, 564, 0
0, 146896, 0, 86
777, 0, 168, 64
476, 0, 0, 0
124, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 11
0, 0, 0, 0
677, 0, 0, 0
0, 0, 0, 0
0, 128103, 0, 0
0, 0, 0, 37
0, 114191, 0, 14
285, 84424, 1976, 104
0, 0, 0, 30
769, 0, 0, 0
610, 0, 0, 45
355, 120365, 0, 0
0, 104148, 0, 0
272, 0, 0, 0
304, 0, 0, 0
665, 73323, 780, 56
638, 65566, 1637, 22
220, 0, 0, 0
0, 66674, 3708, 0
568, 89339, 852, 21
1160, 103750, 2108, 49
519, 0, 0, 0
378, 0, 1797, 0
0, 69665, 0, 0
409, 67974, 1672, 0
706, 71998, 2224, 26
0, 61292, 1194, 0
243, 0, 3383, 16
456, 55778, 1092, 48
677, 73364, 0, 9
0, 74699, 0, 154
569, 68901, 0, 34
297, 61226, 0, 0
218, 41215, 1368, 56
245, 36054, 953, 22
1311, 39378, 1367, 74
117, 63693, 2227, 15
521, 55082, 0, 84
390, 61013, 1034, 60
0, 50495, 3522, 40
327, 58681, 1417, 26
821, 67108, 0, 34
975, 77064, 952, 39
654, 57322, 0, 13
0, 57166, 1730, 44
0, 64030, 1502, 87
532, 57743, 1563, 50
0, 81705, 3429, 8
0, 69117, 0, 20
455, 40692, 1168, 28
0, 93784, 1024, 21
0, 83238, 1050, 0
0, 0, 716, 48
0, 0, 3619, 0
0, 0, 1475, 0
0, 0, 1653, 0
0, 0, 1346, 93
0, 63199, 2535, 0
0, 0, 1999, 44
0, 57229, 2338, 0
0, 117883, 0, 0
1229, 93860, 864, 0
0, 99697, 1118, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 1486, 0
0, 72360, 0, 54
0, 91255, 1717, 0
0, 0, 2166, 0
0, 98066, 1535, 21
0, 85428, 966, 21
315, 98975, 1412, 78
462, 88411, 0, 16
959, 0, 0, 78
969, 79247, 0, 30
0, 0, 0, 0
827, 93918, 990, 22
493, 76324, 2866, 21
298, 61259, 0, 69
0, 0, 0, 20
111, 0, 0, 69
0, 0, 0, 0
0, 0, 0, 0
393, 0, 0, 0
350, 0, 0, 0
201, 97975, 0, 50
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
662, 55806, 0, 26
298, 83293, 1430, 44
708, 61302, 0, 0
371, 77380, 3413, 49
0, 99346, 1446, 16
516, 76946, 0, 0
0, 71508, 968, 31
0, 0, 870, 0
588, 134845, 751, 0
0, 0, 0, 0
0, 0, 907, 7
0, 94307, 2121, 20
0, 0, 0, 0
524, 0, 0, 0
0, 0, 0, 0
0, 0, 585, 0
0, 0, 0, 0
0, 0, 0, 0
210, 0, 1437, 0
293, 147331, 0, 0
