mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 232, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 12273, 7772
0, 417, 5572, 0
0, 281, 15482, 9314
9685, 463, 0, 0
11117, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
8099, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
12277, 0, 0, 0
11870, 0, 0, 0
0, 0, 0, 0
11920, 0, 0, 0
11104, 166, 0, 8211
0, 0, 0, 10273
0, 0, 0, 9781
0, 0, 0, 9015
10554, 0, 0, 11101
9419, 0, 0, 0
10105, 0, 0, 0
0, 16, 0, 0
0, 0, 0, 0
0, 0, 12914, 8523
8272, 0, 0, 9926
12288, 0, 0, 9663
10646, 0, 11641, 9948
0, 0, 0, 0
0, 0, 22082, 10117
0, 0, 18657, 0
0, 0, 0, 6898
6897, 0, 21612, 6008
10925, 0, 0, 0
14412, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 10035
0, 0, 0, 0
10678, 0, 0, 0
0, 0, 0, 0
0, 62, 0, 0
0, 0, 0, 8571
0, 5, 0, 9661
11087, 545, 10946, 6209
0, 0, 0, 7736
7747, 0, 0, 0
9825, 0, 0, 10113
13900, 81, 0, 0
0, 127, 0, 0
10118, 0, 0, 0
11777, 0, 0, 0
10101, 879, 16443, 7435
7377, 622, 13619, 8774
15649, 0, 0, 0
0, 196, 5057, 0
8146, 277, 16047, 10136
7454, 6, 7570, 8242
10631, 0, 0, 0
12419, 0, 8265, 0
0, 270, 0, 0
10508, 224, 10138, 0
9703, 187, 6616, 7076
0, 346, 14727, 0
16989, 0, 6297, 8532
12073, 513, 11340, 10023
9633, 78, 0, 10566
0, 316, 0, 5604
11455, 536, 0, 9513
13607, 458, 0, 0
11265, 1079, 12044, 7643
12137, 890, 15249, 9271
4920, 461, 9515, 6752
16709, 258, 9677, 10899
8684, 449, 0, 8449
13061, 445, 14819, 8218
0, 684, 6840, 8030
11081, 250, 10821, 9404
7071, 176, 0, 10043
8595, 240, 14076, 9115
6995, 211, 0, 8436
0, 266, 12545, 7613
0, 170, 9021, 7396
9294, 824, 10714, 9252
0, 201, 7426, 11572
0, 759, 0, 9421
13393, 1278, 11401, 7891
0, 435, 12059, 8931
0, 377, 11989, 0
0, 0, 12659, 8948
0, 0, 3723, 0
0, 0, 11443, 0
0, 0, 9788, 0
0, 0, 11132, 6081
0, 781, 9142, 0
0, 0, 9175, 7061
0, 1076, 9214, 0
0, 67, 0, 0
7487, 179, 14249, 0
0, 92, 13381, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 11065, 0
0, 364, 0, 7974
0, 155, 11475, 0
0, 0, 10364, 0
0, 117, 12757, 6148
0, 244, 16284, 8056
11699, 23, 12183, 5699
11422, 186, 0, 10633
3726, 0, 0, 8442
7642, 181, 0, 7560
0, 0, 0, 0
7926, 150, 10305, 9018
9707, 98, 6746, 10653
9009, 683, 0, 8150
0, 0, 0, 9671
15097, 0, 0, 6686
0, 0, 0, 0
0, 0, 0, 0
11654, 0, 0, 0
13656, 0, 0, 0
15213, 354, 0, 8302
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
10741, 641, 0, 9973
9083, 245, 9523, 6665
10284, 206, 0, 0
10065, 148, 5633, 8150
0, 62, 11935, 9505
11986, 468, 0, 0
0, 487, 11117, 8737
0, 0, 12955, 0
9665, 71, 15241, 0
0, 0, 0, 0
0, 0, 13021, 10715
0, 665, 9830, 9338
0, 0, 0, 0
10780, 0, 0, 0
0, 0, 0, 0
0, 0, 15250, 0
0, 0, 0, 0
0, 0, 0, 0
13637, 0, 12087, 0
12518, 74, 0, 0
