X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
 call4, all,0.3219,0.16986543,0.055079997,0.30396,4.321928,0.38991612
 call4,mit,0.29927,0.2697024,0.067420006,0.27847,4.321928,0.17195229
 rl, all,0.29194,0.25599265,0.024220005,0.27834,4.321928,0.18959783
 call4, rl,0.24726,0.14804028,0.03194,0.22983,4.321928,0.31499162
 all,mit,0.22968,0.1554564,0.037429996,0.21132,4.321928,0.2724401
 rl,mit,0.15523,0.15437692,0.04704,0.14167,4.321928,0.029207522
