mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 5593, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 4056, 2120
0, 5319, 5854, 0
0, 6847, 3653, 1869
3223, 6179, 0, 0
2658, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
3694, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
3487, 0, 0, 0
2487, 0, 0, 0
0, 0, 0, 0
2213, 0, 0, 0
2295, 5186, 0, 2233
0, 0, 0, 1367
0, 0, 0, 1487
0, 0, 0, 1322
3927, 0, 0, 760
3640, 0, 0, 0
4864, 0, 0, 0
0, 4411, 0, 0
0, 0, 0, 0
0, 0, 3350, 2119
4486, 0, 0, 1812
2881, 0, 0, 1545
4169, 0, 4199, 1378
0, 0, 0, 0
0, 0, 1715, 1368
0, 0, 3364, 0
0, 3760, 0, 3338
5444, 0, 2381, 3242
2784, 0, 0, 0
1796, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 1415
0, 0, 0, 0
3020, 0, 0, 0
0, 0, 0, 0
0, 4071, 0, 0
0, 0, 0, 939
0, 5701, 0, 1204
3127, 5911, 4276, 2701
0, 0, 0, 1665
4551, 0, 0, 0
3105, 0, 0, 882
3050, 4445, 0, 0
0, 6245, 0, 0
2691, 0, 0, 0
2812, 0, 0, 0
3341, 4800, 4563, 2179
5927, 6423, 4179, 1248
2237, 0, 0, 0
0, 5799, 6488, 0
4256, 5250, 5380, 1330
4569, 4695, 8855, 2792
3809, 0, 0, 0
3182, 0, 6191, 0
0, 6932, 0, 0
3096, 5784, 5117, 0
2816, 4931, 6916, 2799
0, 4753, 3323, 0
1348, 0, 5519, 1398
1761, 4657, 6399, 1143
2573, 5007, 0, 1274
0, 4007, 0, 2752
2628, 4010, 0, 2529
2494, 3609, 0, 0
4327, 3179, 5328, 1915
2834, 3648, 3529, 1960
4526, 4319, 7659, 2882
1595, 4249, 4850, 488
3790, 4184, 0, 2369
3240, 4273, 4886, 1738
0, 4355, 5230, 1093
3044, 4723, 7171, 1191
4874, 4515, 0, 1226
3540, 3823, 4114, 1570
4982, 4367, 0, 1241
0, 5216, 4390, 2440
0, 4839, 6248, 1917
2351, 3540, 6643, 1480
0, 4630, 4536, 1155
0, 4801, 0, 1563
2853, 5027, 4222, 2765
0, 4873, 5683, 1241
0, 5326, 5033, 0
0, 0, 5925, 1447
0, 0, 7212, 0
0, 0, 6282, 0
0, 0, 6309, 0
0, 0, 5974, 2296
0, 7718, 4885, 0
0, 0, 6414, 2659
0, 9027, 6546, 0
0, 4759, 0, 0
3499, 6231, 5061, 0
0, 5840, 4755, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 4019, 0
0, 7889, 0, 2865
0, 7976, 5322, 0
0, 0, 5377, 0
0, 8261, 3992, 3774
0, 7772, 3157, 2518
3883, 7760, 4969, 3678
3836, 6793, 0, 966
7151, 0, 0, 1890
4458, 8727, 0, 2104
0, 0, 0, 0
4570, 6458, 5548, 1897
3829, 10342, 6846, 1850
5896, 5296, 0, 2277
0, 0, 0, 1556
2187, 0, 0, 3089
0, 0, 0, 0
0, 0, 0, 0
3422, 0, 0, 0
2574, 0, 0, 0
2229, 7304, 0, 1389
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
3151, 10085, 0, 774
2995, 7984, 4891, 2431
2360, 10747, 0, 0
3394, 9802, 5752, 2096
0, 7277, 5397, 829
2281, 7300, 0, 0
0, 6698, 4521, 2092
0, 0, 4397, 0
2681, 4640, 2565, 0
0, 0, 0, 0
0, 0, 3194, 1036
0, 6034, 3188, 1308
0, 0, 0, 0
3949, 0, 0, 0
0, 0, 0, 0
0, 0, 3050, 0
0, 0, 0, 0
0, 0, 0, 0
2729, 0, 3471, 0
3519, 3152, 0, 0
