mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 64082, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 17765, 2279
0, 68445, 23081, 0
0, 65561, 12020, 1342
8016, 67699, 0, 0
8470, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
10399, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
5547, 0, 0, 0
5974, 0, 0, 0
0, 0, 0, 0
6557, 0, 0, 0
9859, 59064, 0, 1351
0, 0, 0, 925
0, 0, 0, 1858
0, 0, 0, 1523
7911, 0, 0, 1619
8964, 0, 0, 0
7826, 0, 0, 0
0, 31808, 0, 0
0, 0, 0, 0
0, 0, 16061, 2189
9806, 0, 0, 1414
10337, 0, 0, 1169
8813, 0, 13834, 1939
0, 0, 0, 0
0, 0, 10734, 1183
0, 0, 10495, 0
0, 21418, 0, 2506
10507, 0, 5314, 2598
8110, 0, 0, 0
4245, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 982
0, 0, 0, 0
8972, 0, 0, 0
0, 0, 0, 0
0, 48922, 0, 0
0, 0, 0, 1575
0, 31438, 0, 900
6087, 62255, 18400, 3070
0, 0, 0, 1797
10177, 0, 0, 0
9022, 0, 0, 1747
6572, 51687, 0, 0
0, 58515, 0, 0
6632, 0, 0, 0
6888, 0, 0, 0
8641, 78265, 12214, 2016
9703, 66966, 16558, 1308
5490, 0, 0, 0
0, 58821, 23246, 0
9297, 67331, 12631, 1082
11490, 60124, 18317, 2140
8234, 0, 0, 0
6874, 0, 18078, 0
0, 58041, 0, 0
7847, 60944, 17310, 0
9238, 64100, 19616, 1552
0, 61607, 14996, 0
5349, 0, 23576, 1142
7943, 70579, 14307, 1778
9803, 66805, 0, 691
0, 78369, 0, 3712
8330, 77824, 0, 1612
5898, 77101, 0, 0
5842, 67271, 15999, 2379
6427, 55707, 12919, 1543
12741, 54479, 16052, 2592
4077, 70575, 19673, 914
8558, 70513, 0, 2432
6580, 71727, 13591, 2326
0, 67855, 23833, 1786
6574, 65822, 15974, 1609
10462, 71024, 0, 1546
11157, 78335, 13250, 1687
10028, 64625, 0, 1173
0, 63617, 17237, 2080
0, 67826, 17054, 2803
8815, 78757, 16442, 1884
0, 75565, 23501, 913
0, 78224, 0, 1316
7656, 64970, 15394, 1547
0, 76370, 13995, 1237
0, 73529, 14153, 0
0, 0, 11884, 1809
0, 0, 23501, 0
0, 0, 15709, 0
0, 0, 17533, 0
0, 0, 15603, 2876
0, 66695, 20803, 0
0, 0, 18493, 2078
0, 65938, 19345, 0
0, 59587, 0, 0
11994, 64226, 12626, 0
0, 62754, 14647, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 17216, 0
0, 59853, 0, 2076
0, 55050, 17512, 0
0, 0, 19158, 0
0, 50365, 16957, 1616
0, 54256, 12952, 1598
6336, 45196, 15994, 2653
7557, 58301, 0, 1138
11041, 0, 0, 2691
10769, 55371, 0, 1674
0, 0, 0, 0
10167, 62617, 14245, 1389
8309, 48517, 21174, 1217
6872, 70342, 0, 2588
0, 0, 0, 1271
3860, 0, 0, 2597
0, 0, 0, 0
0, 0, 0, 0
7153, 0, 0, 0
6554, 0, 0, 0
5390, 72160, 0, 2245
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
8993, 55828, 0, 1206
6942, 58573, 16424, 2009
9838, 46489, 0, 0
7343, 51253, 23280, 2030
0, 58945, 16162, 1245
8329, 64058, 0, 0
0, 67232, 13955, 1602
0, 0, 13181, 0
8984, 54071, 11711, 0
0, 0, 0, 0
0, 0, 13039, 887
0, 73123, 19588, 1255
0, 0, 0, 0
8486, 0, 0, 0
0, 0, 0, 0
0, 0, 10073, 0
0, 0, 0, 0
0, 0, 0, 0
5633, 0, 16327, 0
6167, 55282, 0, 0
