X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
 call4, all,0.28512,0.120697886,0.06315999,0.27388,4.321928,0.40548998
 call4, rl,0.27666,0.14573374,0.053739995,0.26365,4.321928,0.36183733
 rl, all,0.26153,0.0714432,0.017650008,0.24553,4.321928,0.43598947
 call4,mit,0.23248,0.16189596,0.02610001,0.21552,4.321928,0.26567656
 all,mit,0.2053,0.14153992,0.018660001,0.1914,4.321928,0.2525076
 rl,mit,0.15761,0.1566137,0.020359993,0.1438,4.321928,0.03156436
