5,  call4,mit,0.23248,0,0,0,0,0,,,5,  call4,mit,0.23248,0,1,0,0,1,,,,,5,  call4,mit,0.23248,1,1,0,0,2,0.23248,5
5,  all,mit,0.2053,0,0,1,0,1,,,5,  all,mit,0.2053,0,1,1,0,2,0.2053,5,,,5,  all,mit,0.2053,0,1,1,0,2,0.2053,5
5,  rl,mit,0.15761,1,0,0,0,1,,,5,  rl,mit,0.15761,0,1,0,0,1,,,,,5,  rl,mit,0.15761,0,1,0,0,1,,
6,  call4, all,0.34341,0,0,0,1,1,,,6,  call4, all,0.34341,0,0,0,1,1,,,,,6,  call4, all,0.34341,1,0,0,1,2,0.34341,6
6,  rl, all,0.30591,1,0,0,1,2,6,0.30591,6,  rl, all,0.30591,0,0,0,1,1,,,,,6,  rl, all,0.30591,0,0,0,1,1,,
6,  call4,mit,0.23913,0,0,0,0,0,,,6,  call4,mit,0.23913,0,1,0,0,1,,,,,6,  call4,mit,0.23913,1,1,0,0,2,0.23913,6
6,  call4, rl,0.23216,0,1,0,0,1,,,6,  call4, rl,0.23216,0,0,0,0,0,,,,,6,  call4, rl,0.23216,1,0,0,0,1,,
6,  all,mit,0.2232,0,0,1,0,1,,,6,  all,mit,0.2232,0,1,1,0,2,0.2232,6,,,6,  all,mit,0.2232,0,1,1,0,2,0.2232,6
6,  rl,mit,0.15781,1,0,0,0,1,,,6,  rl,mit,0.15781,0,1,0,0,1,,,,,6,  rl,mit,0.15781,0,1,0,0,1,,
7,  rl, all,0.32571,1,0,0,1,2,7,0.32571,7,  rl, all,0.32571,0,0,0,1,1,,,,,7,  rl, all,0.32571,0,0,0,1,1,,
7,  call4, all,0.30109,0,0,0,1,1,,,7,  call4, all,0.30109,0,0,0,1,1,,,,,7,  call4, all,0.30109,1,0,0,1,2,0.30109,7
7,  call4, rl,0.24195,0,1,0,0,1,,,7,  call4, rl,0.24195,0,0,0,0,0,,,,,7,  call4, rl,0.24195,1,0,0,0,1,,
7,  all,mit,0.22593,0,0,1,0,1,,,7,  all,mit,0.22593,0,1,1,0,2,0.22593,7,,,7,  all,mit,0.22593,0,1,1,0,2,0.22593,7
7,  call4,mit,0.22107,0,0,0,0,0,,,7,  call4,mit,0.22107,0,1,0,0,1,,,,,7,  call4,mit,0.22107,1,1,0,0,2,0.22107,7
7,  rl,mit,0.14965,1,0,0,0,1,,,7,  rl,mit,0.14965,0,1,0,0,1,,,,,7,  rl,mit,0.14965,0,1,0,0,1,,
8,  call4, all,0.33399,0,0,0,1,1,,,8,  call4, all,0.33399,0,0,0,1,1,,,,,8,  call4, all,0.33399,1,0,0,1,2,0.33399,8
8,  rl, all,0.32741,1,0,0,1,2,8,0.32741,8,  rl, all,0.32741,0,0,0,1,1,,,,,8,  rl, all,0.32741,0,0,0,1,1,,
8,  call4, rl,0.29361,0,1,0,0,1,,,8,  call4, rl,0.29361,0,0,0,0,0,,,,,8,  call4, rl,0.29361,1,0,0,0,1,,
8,  call4,mit,0.24141,0,0,0,0,0,,,8,  call4,mit,0.24141,0,1,0,0,1,,,,,8,  call4,mit,0.24141,1,1,0,0,2,0.24141,8
8,  rl,mit,0.2094,1,0,0,0,1,,,8,  rl,mit,0.2094,0,1,0,0,1,,,,,8,  rl,mit,0.2094,0,1,0,0,1,,
8,  all,mit,0.19101,0,0,1,0,1,,,8,  all,mit,0.19101,0,1,1,0,2,0.19101,8,,,8,  all,mit,0.19101,0,1,1,0,2,0.19101,8
9,  call4, all,0.30757,0,0,0,1,1,,,9,  call4, all,0.30757,0,0,0,1,1,,,,,9,  call4, all,0.30757,1,0,0,1,2,0.30757,9
9,  rl, all,0.29796,1,0,0,1,2,9,0.29796,9,  rl, all,0.29796,0,0,0,1,1,,,,,9,  rl, all,0.29796,0,0,0,1,1,,
9,  call4,mit,0.29434,0,0,0,0,0,,,9,  call4,mit,0.29434,0,1,0,0,1,,,,,9,  call4,mit,0.29434,1,1,0,0,2,0.29434,9
9,  call4, rl,0.25325,0,1,0,0,1,,,9,  call4, rl,0.25325,0,0,0,0,0,,,,,9,  call4, rl,0.25325,1,0,0,0,1,,
9,  all,mit,0.22979,0,0,1,0,1,,,9,  all,mit,0.22979,0,1,1,0,2,0.22979,9,,,9,  all,mit,0.22979,0,1,1,0,2,0.22979,9
9,  rl,mit,0.19526,1,0,0,0,1,,,9,  rl,mit,0.19526,0,1,0,0,1,,,,,9,  rl,mit,0.19526,0,1,0,0,1,,
10,  rl, all,0.28535,1,0,0,1,2,10,0.28535,10,  rl, all,0.28535,0,0,0,1,1,,,,,10,  rl, all,0.28535,0,0,0,1,1,,
10,  call4, all,0.28283,0,0,0,1,1,,,10,  call4, all,0.28283,0,0,0,1,1,,,,,10,  call4, all,0.28283,1,0,0,1,2,0.28283,10
10,  call4, rl,0.27675,0,1,0,0,1,,,10,  call4, rl,0.27675,0,0,0,0,0,,,,,10,  call4, rl,0.27675,1,0,0,0,1,,
10,  call4,mit,0.22487,0,0,0,0,0,,,10,  call4,mit,0.22487,0,1,0,0,1,,,,,10,  call4,mit,0.22487,1,1,0,0,2,0.22487,10
10,  all,mit,0.21591,0,0,1,0,1,,,10,  all,mit,0.21591,0,1,1,0,2,0.21591,10,,,10,  all,mit,0.21591,0,1,1,0,2,0.21591,10
10,  rl,mit,0.15542,1,0,0,0,1,,,10,  rl,mit,0.15542,0,1,0,0,1,,,,,10,  rl,mit,0.15542,0,1,0,0,1,,
11,  call4, all,0.29666,0,0,0,1,1,,,11,  call4, all,0.29666,0,0,0,1,1,,,,,11,  call4, all,0.29666,1,0,0,1,2,0.29666,11
11,  rl, all,0.2966,1,0,0,1,2,11,0.2966,11,  rl, all,0.2966,0,0,0,1,1,,,,,11,  rl, all,0.2966,0,0,0,1,1,,
11,  call4, rl,0.25764,0,1,0,0,1,,,11,  call4, rl,0.25764,0,0,0,0,0,,,,,11,  call4, rl,0.25764,1,0,0,0,1,,
11,  all,mit,0.24054,0,0,1,0,1,,,11,  all,mit,0.24054,0,1,1,0,2,0.24054,11,,,11,  all,mit,0.24054,0,1,1,0,2,0.24054,11
11,  call4,mit,0.20879,0,0,0,0,0,,,11,  call4,mit,0.20879,0,1,0,0,1,,,,,11,  call4,mit,0.20879,1,1,0,0,2,0.20879,11
11,  rl,mit,0.15136,1,0,0,0,1,,,11,  rl,mit,0.15136,0,1,0,0,1,,,,,11,  rl,mit,0.15136,0,1,0,0,1,,
12,  rl, all,0.31908,1,0,0,1,2,12,0.31908,12,  rl, all,0.31908,0,0,0,1,1,,,,,12,  rl, all,0.31908,0,0,0,1,1,,
12,  call4, all,0.29796,0,0,0,1,1,,,12,  call4, all,0.29796,0,0,0,1,1,,,,,12,  call4, all,0.29796,1,0,0,1,2,0.29796,12
12,  call4,mit,0.29744,0,0,0,0,0,,,12,  call4,mit,0.29744,0,1,0,0,1,,,,,12,  call4,mit,0.29744,1,1,0,0,2,0.29744,12
12,  call4, rl,0.25207,0,1,0,0,1,,,12,  call4, rl,0.25207,0,0,0,0,0,,,,,12,  call4, rl,0.25207,1,0,0,0,1,,
12,  all,mit,0.2322,0,0,1,0,1,,,12,  all,mit,0.2322,0,1,1,0,2,0.2322,12,,,12,  all,mit,0.2322,0,1,1,0,2,0.2322,12
12,  rl,mit,0.1721,1,0,0,0,1,,,12,  rl,mit,0.1721,0,1,0,0,1,,,,,12,  rl,mit,0.1721,0,1,0,0,1,,
13,  call4, all,0.34157,0,0,0,1,1,,,13,  call4, all,0.34157,0,0,0,1,1,,,,,13,  call4, all,0.34157,1,0,0,1,2,0.34157,13
13,  call4, rl,0.32792,0,1,0,0,1,,,13,  call4, rl,0.32792,0,0,0,0,0,,,,,13,  call4, rl,0.32792,1,0,0,0,1,,
13,  rl, all,0.31772,1,0,0,1,2,13,0.31772,13,  rl, all,0.31772,0,0,0,1,1,,,,,13,  rl, all,0.31772,0,0,0,1,1,,
13,  all,mit,0.22883,0,0,1,0,1,,,13,  all,mit,0.22883,0,1,1,0,2,0.22883,13,,,13,  all,mit,0.22883,0,1,1,0,2,0.22883,13
13,  call4,mit,0.2154,0,0,0,0,0,,,13,  call4,mit,0.2154,0,1,0,0,1,,,,,13,  call4,mit,0.2154,1,1,0,0,2,0.2154,13
13,  rl,mit,0.19644,1,0,0,0,1,,,13,  rl,mit,0.19644,0,1,0,0,1,,,,,13,  rl,mit,0.19644,0,1,0,0,1,,
14,  call4, all,0.30782,0,0,0,1,1,,,14,  call4, all,0.30782,0,0,0,1,1,,,,,14,  call4, all,0.30782,1,0,0,1,2,0.30782,14
14,  rl, all,0.28866,1,0,0,1,2,14,0.28866,14,  rl, all,0.28866,0,0,0,1,1,,,,,14,  rl, all,0.28866,0,0,0,1,1,,
14,  call4, rl,0.2666,0,1,0,0,1,,,14,  call4, rl,0.2666,0,0,0,0,0,,,,,14,  call4, rl,0.2666,1,0,0,0,1,,
14,  call4,mit,0.22159,0,0,0,0,0,,,14,  call4,mit,0.22159,0,1,0,0,1,,,,,14,  call4,mit,0.22159,1,1,0,0,2,0.22159,14
14,  all,mit,0.19345,0,0,1,0,1,,,14,  all,mit,0.19345,0,1,1,0,2,0.19345,14,,,14,  all,mit,0.19345,0,1,1,0,2,0.19345,14
14,  rl,mit,0.15184,1,0,0,0,1,,,14,  rl,mit,0.15184,0,1,0,0,1,,,,,14,  rl,mit,0.15184,0,1,0,0,1,,
15,  call4, all,0.34765,0,0,0,1,1,,,15,  call4, all,0.34765,0,0,0,1,1,,,,,15,  call4, all,0.34765,1,0,0,1,2,0.34765,15
15,  rl, all,0.323,1,0,0,1,2,15,0.323,15,  rl, all,0.323,0,0,0,1,1,,,,,15,  rl, all,0.323,0,0,0,1,1,,
15,  call4, rl,0.25035,0,1,0,0,1,,,15,  call4, rl,0.25035,0,0,0,0,0,,,,,15,  call4, rl,0.25035,1,0,0,0,1,,
15,  call4,mit,0.23122,0,0,0,0,0,,,15,  call4,mit,0.23122,0,1,0,0,1,,,,,15,  call4,mit,0.23122,1,1,0,0,2,0.23122,15
15,  all,mit,0.20568,0,0,1,0,1,,,15,  all,mit,0.20568,0,1,1,0,2,0.20568,15,,,15,  all,mit,0.20568,0,1,1,0,2,0.20568,15
15,  rl,mit,0.17632,1,0,0,0,1,,,15,  rl,mit,0.17632,0,1,0,0,1,,,,,15,  rl,mit,0.17632,0,1,0,0,1,,
16,  call4, all,0.31534,0,0,0,1,1,,,16,  call4, all,0.31534,0,0,0,1,1,,,,,16,  call4, all,0.31534,1,0,0,1,2,0.31534,16
16,  rl, all,0.29403,1,0,0,1,2,16,0.29403,16,  rl, all,0.29403,0,0,0,1,1,,,,,16,  rl, all,0.29403,0,0,0,1,1,,
16,  call4, rl,0.27433,0,1,0,0,1,,,16,  call4, rl,0.27433,0,0,0,0,0,,,,,16,  call4, rl,0.27433,1,0,0,0,1,,
16,  call4,mit,0.21846,0,0,0,0,0,,,16,  call4,mit,0.21846,0,1,0,0,1,,,,,16,  call4,mit,0.21846,1,1,0,0,2,0.21846,16
16,  rl,mit,0.21112,1,0,0,0,1,,,16,  rl,mit,0.21112,0,1,0,0,1,,,,,16,  rl,mit,0.21112,0,1,0,0,1,,
16,  all,mit,0.19571,0,0,1,0,1,,,16,  all,mit,0.19571,0,1,1,0,2,0.19571,16,,,16,  all,mit,0.19571,0,1,1,0,2,0.19571,16
17,  call4, all,0.31666,0,0,0,1,1,,,17,  call4, all,0.31666,0,0,0,1,1,,,,,17,  call4, all,0.31666,1,0,0,1,2,0.31666,17
17,  rl, all,0.28222,1,0,0,1,2,17,0.28222,17,  rl, all,0.28222,0,0,0,1,1,,,,,17,  rl, all,0.28222,0,0,0,1,1,,
17,  call4, rl,0.27861,0,1,0,0,1,,,17,  call4, rl,0.27861,0,0,0,0,0,,,,,17,  call4, rl,0.27861,1,0,0,0,1,,
17,  all,mit,0.24458,0,0,1,0,1,,,17,  all,mit,0.24458,0,1,1,0,2,0.24458,17,,,17,  all,mit,0.24458,0,1,1,0,2,0.24458,17
17,  call4,mit,0.18762,0,0,0,0,0,,,17,  call4,mit,0.18762,0,1,0,0,1,,,,,17,  call4,mit,0.18762,1,1,0,0,2,0.18762,17
17,  rl,mit,0.16256,1,0,0,0,1,,,17,  rl,mit,0.16256,0,1,0,0,1,,,,,17,  rl,mit,0.16256,0,1,0,0,1,,
18,  call4, all,0.34835,0,0,0,1,1,,,18,  call4, all,0.34835,0,0,0,1,1,,,,,18,  call4, all,0.34835,1,0,0,1,2,0.34835,18
18,  call4, rl,0.31385,0,1,0,0,1,,,18,  call4, rl,0.31385,0,0,0,0,0,,,,,18,  call4, rl,0.31385,1,0,0,0,1,,
18,  rl, all,0.30992,1,0,0,1,2,18,0.30992,18,  rl, all,0.30992,0,0,0,1,1,,,,,18,  rl, all,0.30992,0,0,0,1,1,,
18,  all,mit,0.23442,0,0,1,0,1,,,18,  all,mit,0.23442,0,1,1,0,2,0.23442,18,,,18,  all,mit,0.23442,0,1,1,0,2,0.23442,18
18,  call4,mit,0.1982,0,0,0,0,0,,,18,  call4,mit,0.1982,0,1,0,0,1,,,,,18,  call4,mit,0.1982,1,1,0,0,2,0.1982,18
18,  rl,mit,0.15412,1,0,0,0,1,,,18,  rl,mit,0.15412,0,1,0,0,1,,,,,18,  rl,mit,0.15412,0,1,0,0,1,,
19,  call4, all,0.30674,0,0,0,1,1,,,19,  call4, all,0.30674,0,0,0,1,1,,,,,19,  call4, all,0.30674,1,0,0,1,2,0.30674,19
19,  rl, all,0.29437,1,0,0,1,2,19,0.29437,19,  rl, all,0.29437,0,0,0,1,1,,,,,19,  rl, all,0.29437,0,0,0,1,1,,
19,  call4, rl,0.25513,0,1,0,0,1,,,19,  call4, rl,0.25513,0,0,0,0,0,,,,,19,  call4, rl,0.25513,1,0,0,0,1,,
19,  all,mit,0.23476,0,0,1,0,1,,,19,  all,mit,0.23476,0,1,1,0,2,0.23476,19,,,19,  all,mit,0.23476,0,1,1,0,2,0.23476,19
19,  call4,mit,0.19508,0,0,0,0,0,,,19,  call4,mit,0.19508,0,1,0,0,1,,,,,19,  call4,mit,0.19508,1,1,0,0,2,0.19508,19
19,  rl,mit,0.15694,1,0,0,0,1,,,19,  rl,mit,0.15694,0,1,0,0,1,,,,,19,  rl,mit,0.15694,0,1,0,0,1,,
20,  rl, all,0.3244,1,0,0,1,2,20,0.3244,20,  rl, all,0.3244,0,0,0,1,1,,,,,20,  rl, all,0.3244,0,0,0,1,1,,
20,  call4, rl,0.28885,0,1,0,0,1,,,20,  call4, rl,0.28885,0,0,0,0,0,,,,,20,  call4, rl,0.28885,1,0,0,0,1,,
20,  call4, all,0.28446,0,0,0,1,1,,,20,  call4, all,0.28446,0,0,0,1,1,,,,,20,  call4, all,0.28446,1,0,0,1,2,0.28446,20
20,  call4,mit,0.2342,0,0,0,0,0,,,20,  call4,mit,0.2342,0,1,0,0,1,,,,,20,  call4,mit,0.2342,1,1,0,0,2,0.2342,20
20,  all,mit,0.23004,0,0,1,0,1,,,20,  all,mit,0.23004,0,1,1,0,2,0.23004,20,,,20,  all,mit,0.23004,0,1,1,0,2,0.23004,20
20,  rl,mit,0.17518,1,0,0,0,1,,,20,  rl,mit,0.17518,0,1,0,0,1,,,,,20,  rl,mit,0.17518,0,1,0,0,1,,
