mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 4740, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 27721, 12684
0, 4615, 36691, 0
0, 4780, 19700, 7806
18388, 5980, 0, 0
19329, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
24587, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
14787, 0, 0, 0
13601, 0, 0, 0
0, 0, 0, 0
13938, 0, 0, 0
22212, 4608, 0, 8896
0, 0, 0, 6484
0, 0, 0, 9513
0, 0, 0, 7289
20587, 0, 0, 8320
20991, 0, 0, 0
22220, 0, 0, 0
0, 2217, 0, 0
0, 0, 0, 0
0, 0, 25434, 13450
25760, 0, 0, 10154
27075, 0, 0, 6213
23285, 0, 22209, 12029
0, 0, 0, 0
0, 0, 16548, 8685
0, 0, 18226, 0
0, 1070, 0, 14802
27037, 0, 8938, 17112
17806, 0, 0, 0
10953, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 7158
0, 0, 0, 0
20899, 0, 0, 0
0, 0, 0, 0
0, 3464, 0, 0
0, 0, 0, 7334
0, 2235, 0, 5942
14297, 4424, 28018, 17203
0, 0, 0, 9715
24280, 0, 0, 0
22448, 0, 0, 10741
16547, 3286, 0, 0
0, 4154, 0, 0
15473, 0, 0, 0
15735, 0, 0, 0
18613, 5415, 19030, 12732
25101, 4494, 25226, 6909
13911, 0, 0, 0
0, 3229, 37789, 0
23076, 4218, 23952, 7657
27894, 3787, 33621, 17697
20885, 0, 0, 0
17659, 0, 28291, 0
0, 3620, 0, 0
18697, 3430, 25323, 0
19946, 3965, 32411, 9009
0, 3612, 23179, 0
11526, 0, 35169, 6723
17188, 4403, 25493, 11138
20609, 3568, 0, 5093
0, 3913, 0, 22019
18564, 4792, 0, 12340
13429, 4359, 0, 0
17231, 3420, 27273, 13078
15574, 2621, 19856, 10364
31645, 2720, 27296, 15985
11056, 3403, 32274, 5370
21156, 4017, 0, 14496
16695, 4009, 22694, 11451
0, 3634, 37840, 8818
15972, 3665, 28387, 9131
25128, 4038, 0, 9388
24981, 4270, 21416, 9757
25578, 3216, 0, 6448
0, 4028, 27118, 11408
0, 4108, 28348, 15703
19070, 4471, 24593, 9825
0, 5088, 36531, 7431
0, 4875, 0, 7820
19356, 4210, 23369, 10049
0, 5461, 23254, 7744
0, 4976, 24154, 0
0, 0, 20561, 8798
0, 0, 36991, 0
0, 0, 25375, 0
0, 0, 28623, 0
0, 0, 24379, 15591
0, 4645, 31332, 0
0, 0, 31692, 11739
0, 4827, 33178, 0
0, 4518, 0, 0
28462, 4912, 20595, 0
0, 4433, 25049, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 27288, 0
0, 4187, 0, 13364
0, 3501, 29924, 0
0, 0, 29135, 0
0, 3424, 27731, 11154
0, 3627, 19908, 10388
15999, 3118, 25721, 15374
19208, 4448, 0, 6346
28561, 0, 0, 15405
27067, 3305, 0, 9152
0, 0, 0, 0
25225, 4925, 23269, 7899
20382, 2665, 34300, 8752
20237, 5278, 0, 15263
0, 0, 0, 9318
9780, 0, 0, 15913
0, 0, 0, 0
0, 0, 0, 0
19080, 0, 0, 0
15500, 0, 0, 0
14631, 4992, 0, 12791
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
20545, 4467, 0, 6155
15367, 4292, 25876, 10849
22446, 2632, 0, 0
17410, 3066, 36243, 12168
0, 3269, 26430, 7202
19516, 4790, 0, 0
0, 4822, 21282, 10472
0, 0, 22032, 0
19627, 4093, 17794, 0
0, 0, 0, 0
0, 0, 20351, 6740
0, 5671, 27304, 7325
0, 0, 0, 0
22030, 0, 0, 0
0, 0, 0, 0
0, 0, 14991, 0
0, 0, 0, 0
0, 0, 0, 0
15497, 0, 24987, 0
15209, 3509, 0, 0
