X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
 call4, all,0.32493,0.19941676,0.08896001,0.30333,4.321928,0.3542785
 call4, rl,0.28517,0.1986981,0.063549995,0.26206,4.321928,0.294061
 rl, all,0.2847,0.14142175,0.023110002,0.26691,4.321928,0.37852114
 all,mit,0.2501,0.18098083,0.05970998,0.22913,4.321928,0.2629052
 call4,mit,0.2314,0.16217542,0.036909997,0.21692,4.321928,0.26310566
 rl,mit,0.16484,0.16476816,0.017910004,0.14613,4.321928,-0.008475775
