mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 611, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 22642, 15586
0, 899, 12405, 0
0, 1239, 31142, 18729
22544, 695, 0, 0
22271, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
16888, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
25623, 0, 0, 0
27680, 0, 0, 0
0, 0, 0, 0
25483, 0, 0, 0
20704, 238, 0, 17933
0, 0, 0, 19501
0, 0, 0, 17542
0, 0, 0, 18841
20484, 0, 0, 18525
20130, 0, 0, 0
18427, 0, 0, 0
0, 41, 0, 0
0, 0, 0, 0
0, 0, 26738, 15741
16473, 0, 0, 17841
17789, 0, 0, 19425
18658, 0, 27928, 16898
0, 0, 0, 0
0, 0, 36229, 18455
0, 0, 32031, 0
0, 38, 0, 14724
13381, 0, 43463, 13179
23163, 0, 0, 0
30473, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 19821
0, 0, 0, 0
21303, 0, 0, 0
0, 0, 0, 0
0, 263, 0, 0
0, 0, 0, 19429
0, 187, 0, 20710
25854, 587, 21231, 12912
0, 0, 0, 18088
16070, 0, 0, 0
19724, 0, 0, 18350
25351, 274, 0, 0
0, 708, 0, 0
24439, 0, 0, 0
24639, 0, 0, 0
21866, 2104, 30141, 16867
14401, 2132, 26057, 19484
26504, 0, 0, 0
0, 1694, 11116, 0
17803, 872, 26766, 19056
13987, 200, 13353, 13976
20460, 0, 0, 0
23664, 0, 20550, 0
0, 1438, 0, 0
21959, 1964, 23164, 0
21317, 1364, 14468, 16906
0, 2159, 28177, 0
29596, 0, 14732, 19377
23842, 3648, 23298, 17262
20698, 1772, 0, 21151
0, 1616, 0, 10857
22827, 2626, 0, 15955
27433, 3249, 0, 0
23189, 6389, 24075, 15173
24608, 5947, 31322, 17764
11489, 5374, 19705, 13329
29950, 2236, 19945, 19783
20661, 4928, 0, 14615
23893, 2790, 27546, 15999
0, 4139, 13336, 18954
24014, 2983, 20564, 17398
15971, 2521, 0, 18083
17148, 1911, 29357, 18116
14733, 2793, 0, 19828
0, 3204, 24156, 15875
0, 2644, 20502, 14681
21773, 4270, 23268, 17600
0, 1762, 15133, 19046
0, 2733, 0, 18643
22138, 6282, 25571, 17050
0, 1240, 25269, 19537
0, 1611, 24945, 0
0, 0, 27533, 18286
0, 0, 9227, 0
0, 0, 23200, 0
0, 0, 20509, 0
0, 0, 22959, 13861
0, 2618, 18715, 0
0, 0, 18737, 16335
0, 2665, 17232, 0
0, 386, 0, 0
14503, 1111, 28697, 0
0, 831, 25698, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 22818, 0
0, 1435, 0, 15660
0, 687, 21103, 0
0, 0, 20406, 0
0, 434, 23052, 15699
0, 723, 31523, 16777
23898, 445, 23102, 12799
21312, 994, 0, 19532
11188, 0, 0, 14200
14689, 1039, 0, 17843
0, 0, 0, 0
15534, 825, 26161, 18755
19583, 902, 14059, 18467
19392, 3423, 0, 14658
0, 0, 0, 18649
30612, 0, 0, 13483
0, 0, 0, 0
0, 0, 0, 0
23449, 0, 0, 0
25393, 0, 0, 0
25787, 942, 0, 16263
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
20145, 2351, 0, 19584
23829, 914, 22492, 16391
20318, 1434, 0, 0
22327, 999, 12075, 16969
0, 662, 22719, 19951
22549, 1523, 0, 0
0, 2270, 27331, 17529
0, 0, 28052, 0
21715, 178, 33504, 0
0, 0, 0, 0
0, 0, 29712, 19773
0, 926, 23918, 19499
0, 0, 0, 0
19312, 0, 0, 0
0, 0, 0, 0
0, 0, 35864, 0
0, 0, 0, 0
0, 0, 0, 0
25865, 0, 26549, 0
24881, 48, 0, 0
