X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
 call4, all,0.31363,0.25340486,0.066790015,0.2978,4.321928,0.24540818
 rl, all,0.28027,0.22330756,0.030890003,0.26735,4.321928,0.23866807
 all,mit,0.27758,0.2678239,0.044789985,0.26463,4.321928,0.09877295
 call4, rl,0.26538,0.19681135,0.034879997,0.25585,4.321928,0.26185617
 call4,mit,0.21518,0.12090968,0.032999992,0.19707,4.321928,0.3070347
 rl,mit,0.19725,0.19646038,0.014970005,0.18228,4.321928,0.028100034
