mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 205654, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 9451, 741
0, 178697, 18829, 0
0, 177578, 4549, 270
3154, 192692, 0, 0
3610, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
5208, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
1719, 0, 0, 0
1757, 0, 0, 0
0, 0, 0, 0
1993, 0, 0, 0
4487, 234111, 0, 270
0, 0, 0, 185
0, 0, 0, 465
0, 0, 0, 351
3335, 0, 0, 454
3789, 0, 0, 0
3673, 0, 0, 0
0, 282940, 0, 0
0, 0, 0, 0
0, 0, 7754, 755
5419, 0, 0, 373
6168, 0, 0, 234
4297, 0, 5787, 613
0, 0, 0, 0
0, 0, 3603, 241
0, 0, 3667, 0
0, 300584, 0, 945
6244, 0, 1124, 936
3033, 0, 0, 0
1051, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 173
0, 0, 0, 0
4185, 0, 0, 0
0, 0, 0, 0
0, 250263, 0, 0
0, 0, 0, 339
0, 247199, 0, 167
2055, 177011, 9874, 1245
0, 0, 0, 398
5221, 0, 0, 0
4140, 0, 0, 509
2278, 234772, 0, 0
0, 202769, 0, 0
2154, 0, 0, 0
2305, 0, 0, 0
3463, 133567, 4700, 643
5528, 130818, 8096, 282
1672, 0, 0, 0
0, 132291, 20840, 0
4477, 165882, 5713, 251
7235, 192244, 14097, 836
3699, 0, 0, 0
2629, 0, 10180, 0
0, 141093, 0, 0
2919, 131808, 8655, 0
4064, 134754, 13912, 329
0, 115251, 6762, 0
1499, 0, 17188, 191
2951, 97982, 7104, 497
4211, 133323, 0, 113
0, 124820, 0, 1949
3348, 116478, 0, 552
1818, 99020, 0, 0
2092, 62658, 8427, 733
2123, 62934, 5127, 372
9145, 69269, 9081, 1008
1049, 107860, 12673, 188
3856, 91708, 0, 871
2450, 107619, 5990, 632
0, 83729, 19570, 451
2199, 107839, 9151, 417
5655, 117085, 0, 365
5895, 126333, 5499, 490
5480, 100384, 0, 186
0, 108235, 9154, 554
0, 117285, 9754, 1076
3513, 91367, 8099, 533
0, 147277, 17755, 202
0, 125328, 0, 272
3212, 77451, 6935, 365
0, 169910, 6335, 249
0, 157076, 6641, 0
0, 0, 4882, 501
0, 0, 21256, 0
0, 0, 8010, 0
0, 0, 10193, 0
0, 0, 7878, 1016
0, 132051, 13081, 0
0, 0, 11991, 549
0, 120199, 13318, 0
0, 222155, 0, 0
7577, 179576, 5441, 0
0, 192383, 7167, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 8743, 0
0, 149445, 0, 600
0, 185767, 10435, 0
0, 0, 11034, 0
0, 197912, 9043, 352
0, 173028, 4894, 386
2131, 199869, 8033, 848
3119, 177052, 0, 216
7275, 0, 0, 1033
6402, 159056, 0, 414
0, 0, 0, 0
5786, 176045, 6456, 309
3494, 156519, 15996, 303
2980, 112665, 0, 880
0, 0, 0, 283
925, 0, 0, 862
0, 0, 0, 0
0, 0, 0, 0
2774, 0, 0, 0
2250, 0, 0, 0
1631, 174715, 0, 692
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
4019, 118438, 0, 254
2210, 162275, 8393, 525
4622, 134826, 0, 0
2622, 159221, 18376, 577
0, 186202, 8513, 250
3473, 151794, 0, 0
0, 142046, 5910, 381
0, 0, 5376, 0
3578, 250835, 4026, 0
0, 0, 0, 0
0, 0, 5176, 140
0, 179854, 9991, 268
0, 0, 0, 0
4003, 0, 0, 0
0, 0, 0, 0
0, 0, 3053, 0
0, 0, 0, 0
0, 0, 0, 0
1896, 0, 7583, 0
2066, 268131, 0, 0
