mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 2245, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 23423, 19829
0, 3179, 33680, 0
0, 1981, 17724, 15796
20563, 2133, 0, 0
17590, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
26618, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
18737, 0, 0, 0
15482, 0, 0, 0
0, 0, 0, 0
14904, 0, 0, 0
21885, 1918, 0, 17083
0, 0, 0, 10495
0, 0, 0, 15420
0, 0, 0, 11956
24497, 0, 0, 10642
23998, 0, 0, 0
27265, 0, 0, 0
0, 620, 0, 0
0, 0, 0, 0
0, 0, 20482, 21510
26550, 0, 0, 16479
26378, 0, 0, 10993
27339, 0, 19510, 18759
0, 0, 0, 0
0, 0, 12378, 14010
0, 0, 17076, 0
0, 353, 0, 27359
32611, 0, 9365, 29383
19135, 0, 0, 0
11805, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 12322
0, 0, 0, 0
18748, 0, 0, 0
0, 0, 0, 0
0, 2288, 0, 0
0, 0, 0, 11202
0, 615, 0, 9302
15869, 2856, 25394, 27196
0, 0, 0, 15478
28260, 0, 0, 0
23116, 0, 0, 13233
20681, 1971, 0, 0
0, 1852, 0, 0
15623, 0, 0, 0
18280, 0, 0, 0
19469, 2892, 20017, 19568
31008, 2616, 23054, 10758
16224, 0, 0, 0
0, 1899, 33416, 0
26604, 2341, 24862, 12237
30366, 1700, 33578, 29424
23547, 0, 0, 0
18766, 0, 25100, 0
0, 1744, 0, 0
21101, 2031, 23683, 0
19232, 1923, 30949, 18415
0, 2188, 19991, 0
11394, 0, 30707, 11121
15379, 1607, 26121, 14920
19787, 2076, 0, 9595
0, 2043, 0, 32924
18893, 2157, 0, 21377
15317, 1536, 0, 0
21042, 1272, 26030, 19900
18728, 1316, 17048, 19499
32284, 830, 28455, 27616
12172, 1342, 26840, 6216
22870, 1537, 0, 23126
19488, 1737, 22160, 18800
0, 1179, 31937, 12084
17768, 1308, 28307, 14214
29702, 1572, 0, 14061
26083, 1975, 20933, 14958
28875, 1311, 0, 11727
0, 1315, 23949, 20225
0, 1508, 28670, 23980
18063, 1794, 25851, 15047
0, 2216, 27852, 12150
0, 2929, 0, 14362
20656, 1807, 20828, 20439
0, 2420, 22920, 12455
0, 2571, 22854, 0
0, 0, 22265, 13423
0, 0, 34647, 0
0, 0, 25731, 0
0, 0, 28667, 0
0, 0, 23546, 25989
0, 2252, 26854, 0
0, 0, 28725, 22311
0, 2229, 29998, 0
0, 1990, 0, 0
28354, 1929, 20087, 0
0, 2218, 22831, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 23950, 0
0, 2572, 0, 26531
0, 1389, 26707, 0
0, 0, 26071, 0
0, 837, 23908, 23764
0, 1934, 17814, 20559
19600, 775, 24135, 30026
22674, 1989, 0, 11654
33496, 0, 0, 23289
28712, 1400, 0, 14259
0, 0, 0, 0
26930, 1966, 22635, 15605
23835, 613, 32323, 17202
27182, 2984, 0, 26825
0, 0, 0, 15790
12154, 0, 0, 30263
0, 0, 0, 0
0, 0, 0, 0
20869, 0, 0, 0
15923, 0, 0, 0
15209, 1782, 0, 18597
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
21892, 1553, 0, 8435
17785, 1536, 22688, 18055
21527, 892, 0, 0
18966, 862, 31189, 21037
0, 1489, 25978, 9687
18578, 2083, 0, 0
0, 2769, 19216, 18964
0, 0, 19588, 0
20429, 1554, 14119, 0
0, 0, 0, 0
0, 0, 15784, 11471
0, 2566, 20800, 12645
0, 0, 0, 0
25746, 0, 0, 0
0, 0, 0, 0
0, 0, 13549, 0
0, 0, 0, 0
0, 0, 0, 0
16290, 0, 20879, 0
17898, 2274, 0, 0
