mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 71, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 10225, 15656
0, 69, 9118, 0
0, 109, 10432, 15881
12770, 68, 0, 0
11480, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
11660, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
12646, 0, 0, 0
11724, 0, 0, 0
0, 0, 0, 0
11353, 0, 0, 0
11146, 37, 0, 16238
0, 0, 0, 12810
0, 0, 0, 13984
0, 0, 0, 13397
11884, 0, 0, 10558
12344, 0, 0, 0
12105, 0, 0, 0
0, 6, 0, 0
0, 0, 0, 0
0, 0, 9997, 15829
12013, 0, 0, 15244
10042, 0, 0, 12042
11986, 0, 10873, 14451
0, 0, 0, 0
0, 0, 8692, 13026
0, 0, 10213, 0
0, 5, 0, 18173
11846, 0, 9324, 17594
11666, 0, 0, 0
10724, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 13956
0, 0, 0, 0
11308, 0, 0, 0
0, 0, 0, 0
0, 32, 0, 0
0, 0, 0, 12721
0, 49, 0, 12197
11776, 42, 9971, 17478
0, 0, 0, 14884
12464, 0, 0, 0
11820, 0, 0, 11805
12049, 81, 0, 0
0, 118, 0, 0
12174, 0, 0, 0
11806, 0, 0, 0
12174, 133, 10579, 16533
12115, 140, 10073, 12307
10921, 0, 0, 0
0, 205, 8887, 0
12483, 173, 9927, 12726
10883, 175, 8267, 16329
11653, 0, 0, 0
11659, 0, 11284, 0
0, 173, 0, 0
11791, 228, 10842, 0
11521, 199, 9715, 18225
0, 312, 9865, 0
9649, 0, 10450, 12961
10784, 311, 10661, 12764
11470, 322, 0, 13089
0, 282, 0, 16644
11216, 291, 0, 15741
11032, 293, 0, 0
12521, 289, 10482, 14755
11780, 330, 10081, 14979
11590, 363, 10099, 17605
10353, 343, 10116, 8802
12692, 317, 0, 15813
11111, 250, 10411, 15037
0, 260, 9505, 13026
11974, 260, 9929, 13094
11885, 293, 0, 13510
11798, 241, 10546, 14041
12359, 331, 0, 13764
0, 331, 9775, 16552
0, 329, 10759, 15600
12093, 256, 11275, 13744
0, 209, 9601, 12523
0, 237, 0, 14435
10925, 254, 10978, 17791
0, 225, 11214, 13733
0, 232, 10622, 0
0, 0, 11263, 13382
0, 0, 8967, 0
0, 0, 10432, 0
0, 0, 10472, 0
0, 0, 10693, 17220
0, 186, 10548, 0
0, 0, 9938, 17899
0, 169, 9515, 0
0, 134, 0, 0
10992, 168, 10494, 0
0, 164, 10752, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 10430, 0
0, 100, 0, 17702
0, 72, 9808, 0
0, 0, 10510, 0
0, 54, 9643, 19820
0, 76, 9958, 16551
12125, 110, 10121, 18617
11427, 108, 0, 12841
11835, 0, 0, 14617
11048, 103, 0, 15495
0, 0, 0, 0
11354, 104, 11567, 15949
12042, 112, 9593, 14893
13248, 155, 0, 15937
0, 0, 0, 14601
10412, 0, 0, 17905
0, 0, 0, 0
0, 0, 0, 0
12235, 0, 0, 0
11691, 0, 0, 0
10959, 98, 0, 14507
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
11215, 138, 0, 10640
12725, 106, 10896, 16063
11121, 141, 0, 0
11952, 143, 9469, 15704
0, 134, 10508, 10893
11115, 116, 0, 0
0, 114, 11705, 16408
0, 0, 11508, 0
12050, 41, 9842, 0
0, 0, 0, 0
0, 0, 10405, 12826
0, 69, 10357, 14160
0, 0, 0, 0
11886, 0, 0, 0
0, 0, 0, 0
0, 0, 10183, 0
0, 0, 0, 0
0, 0, 0, 0
11458, 0, 10420, 0
11819, 8, 0, 0
