12,  call4, rl,0.25207,0.121074975,0.017549992,0.23829,4.321928,0.36193237
12,  all,mit,0.2322,0.14446321,0.05681999,0.2195,4.321928,0.29620397
12,  rl,mit,0.1721,0.17114021,0.028420001,0.15881,4.321928,0.030980453
13,  call4, all,0.34157,0.2613479,0.08726999,0.32468,4.321928,0.28323504
13,  call4, rl,0.32792,0.24690652,0.06924999,0.30704,4.321928,0.28462866
13,  rl, all,0.31772,0.22486672,0.08148,0.30133,4.321928,0.30471838
13,  all,mit,0.22883,0.20142637,0.015259996,0.21187,4.321928,0.16554038
13,  call4,mit,0.2154,0.12497896,0.032189995,0.1996,4.321928,0.3007009
13,  rl,mit,0.19644,0.19637841,0.017690003,0.17923,4.321928,0.007847741
14,  call4, all,0.30782,0.2280829,0.031910002,0.28709,4.321928,0.28237757
14,  rl, all,0.28866,0.19513574,0.026809998,0.27563,4.321928,0.30581734
14,  call4, rl,0.2666,0.19934815,0.013190001,0.24758,4.321928,0.25932962
14,  call4,mit,0.22159,0.14483036,0.03543,0.20632,4.321928,0.2770553
14,  all,mit,0.19345,0.15508723,0.029970005,0.1831,4.321928,0.19586417
14,  rl,mit,0.15184,0.1518081,0.017,0.13661,4.321928,-0.0056486554
15,  call4, all,0.34765,0.1856044,0.044449985,0.32335,4.321928,0.40254888
15,  rl, all,0.323,0.2237907,0.040780008,0.30549,4.321928,0.31497508
15,  call4, rl,0.25035,0.14460702,0.015650004,0.22954,4.321928,0.32518145
15,  call4,mit,0.23122,0.19596685,0.05358,0.20827,4.321928,0.18775822
15,  all,mit,0.20568,0.13369939,0.019449994,0.19047,4.321928,0.268292
15,  rl,mit,0.17632,0.1761914,0.042479992,0.16837,4.321928,0.01133978
16,  call4, all,0.31534,0.18293759,0.06136,0.29129,4.321928,0.36387143
16,  rl, all,0.29403,0.13191448,0.01816,0.28401,4.321928,0.40263572
16,  call4, rl,0.27433,0.13999979,0.02271001,0.26167,4.321928,0.36651084
16,  call4,mit,0.21846,0.15705866,0.03210999,0.19689,4.321928,0.24779294
16,  rl,mit,0.21112,0.2103936,0.07204,0.20103,4.321928,0.026951956
16,  all,mit,0.19571,0.14455004,0.020680003,0.17995,4.321928,0.22618568
17,  call4, all,0.31666,0.1456811,0.058469996,0.30204,4.321928,0.41349593
17,  rl, all,0.28222,0.1342722,0.009200007,0.26592,4.321928,0.38463983
17,  call4, rl,0.27861,0.14174797,0.048399985,0.25484,4.321928,0.3699487
17,  all,mit,0.24458,0.1734848,0.047189996,0.22969,4.321928,0.26663685
17,  call4,mit,0.18762,0.13397771,0.02143,0.17187,4.321928,0.23160805
17,  rl,mit,0.16256,0.16161199,0.010980003,0.14351,4.321928,0.03078977
18,  call4, all,0.34835,0.20776099,0.10185999,0.33586,4.321928,0.374952
18,  call4, rl,0.31385,0.2078007,0.08078998,0.29227,4.321928,0.3256521
18,  rl, all,0.30992,0.22144082,0.035150006,0.29139,4.321928,0.2974545
18,  all,mit,0.23442,0.16228193,0.032340005,0.21997,4.321928,0.2685853
18,  call4,mit,0.1982,0.1629881,0.010480009,0.17935,4.321928,0.18764834
18,  rl,mit,0.15412,0.15405785,0.010810003,0.14289,4.321928,0.007883312
19,  call4, all,0.30674,0.14793898,0.053360015,0.29482,4.321928,0.39849845
19,  rl, all,0.29437,0.22990593,0.032319993,0.27616,4.321928,0.25389773
19,  call4, rl,0.25513,0.14746612,0.017200008,0.24125,4.321928,0.32812172
19,  all,mit,0.23476,0.1625297,0.049500003,0.22586,4.321928,0.26875693
19,  call4,mit,0.19508,0.16231634,0.010790005,0.18019,4.321928,0.18100736
19,  rl,mit,0.15694,0.15662998,0.024350002,0.14283,4.321928,0.017607456
20,  rl, all,0.3244,0.17577171,0.078600004,0.31237,4.321928,0.3855234
20,  call4, rl,0.28885,0.14593941,0.05145,0.27537,4.321928,0.3780352
20,  call4, all,0.28446,0.10397923,0.020779997,0.26968,4.321928,0.4248303
20,  call4,mit,0.2342,0.17722617,0.047699988,0.22185,4.321928,0.23869191
20,  all,mit,0.23004,0.15576948,0.045320004,0.21547,4.321928,0.27252617
20,  rl,mit,0.17518,0.17416638,0.052150004,0.15739,4.321928,0.031837452
21,  call4, all,0.29535,0.23211357,0.04914002,0.28209,4.321928,0.2514685
21,  rl, all,0.27839,0.13857399,0.018350005,0.26372,4.321928,0.37391979
21,  call4, rl,0.23096,0.12098408,0.024959996,0.21647,4.321928,0.33162618
21,  all,mit,0.21908,0.19190982,0.034319997,0.2058,4.321928,0.1648338
21,  call4,mit,0.20372,0.12567174,0.01907,0.18502,4.321928,0.2793712
21,  rl,mit,0.14186,0.14062272,0.014389999,0.13009,4.321928,0.035174813
22,  call4, all,0.3219,0.16986543,0.055079997,0.30396,4.321928,0.38991612
22,  call4,mit,0.29927,0.2697024,0.067420006,0.27847,4.321928,0.17195229
22,  rl, all,0.29194,0.25599265,0.024220005,0.27834,4.321928,0.18959783
22,  call4, rl,0.24726,0.14804028,0.03194,0.22983,4.321928,0.31499162
22,  all,mit,0.22968,0.1554564,0.037429996,0.21132,4.321928,0.2724401
22,  rl,mit,0.15523,0.15437692,0.04704,0.14167,4.321928,0.029207522
23,  call4, all,0.3255,0.2697937,0.04479,0.30393,4.321928,0.23602185
23,  rl, all,0.2919,0.25355026,0.040820003,0.27933,4.321928,0.1958309
23,  call4, rl,0.22435,0.15305203,0.0158,0.2143,4.321928,0.2670168
23,  call4,mit,0.21965,0.13865761,0.014279999,0.20289,4.321928,0.28459162
23,  all,mit,0.21084,0.20778476,0.016889997,0.19759,4.321928,0.055274315
23,  rl,mit,0.17081,0.16884072,0.027060002,0.15809,4.321928,0.04437658
24,  call4, all,0.29634,0.14274614,0.047939986,0.28276,4.321928,0.39191052
24,  rl, all,0.29421,0.19454637,0.024909988,0.2802,4.321928,0.31569543
24,  call4, rl,0.27145,0.1634673,0.012799993,0.26009,4.321928,0.32860723
24,  rl,mit,0.23573,0.2355622,0.08542001,0.21751,4.321928,0.0129537685
24,  call4,mit,0.22402,0.19380525,0.023149997,0.21178,4.321928,0.17382392
24,  all,mit,0.21528,0.14843947,0.016859993,0.20242,4.321928,0.25853536
25,  call4, all,0.30423,0.09487493,0.0448,0.28585,4.321928,0.45755336
25,  call4, rl,0.28862,0.15795158,0.04321,0.27223,4.321928,0.36148086
25,  rl, all,0.27157,0.15233901,0.011930004,0.25795,4.321928,0.3452984
25,  all,mit,0.2506,0.1738342,0.034349993,0.23329,4.321928,0.2770664
25,  call4,mit,0.19782,0.1422661,0.01783,0.18135,4.321928,0.23569874
25,  rl,mit,0.1838,0.18343271,0.033149995,0.16888,4.321928,0.019164838
26,  call4, all,0.29349,0.19453233,0.023029998,0.28106,4.321928,0.31457537
26,  all,mit,0.26119,0.22536278,0.04890001,0.24954,4.321928,0.18928081
26,  rl, all,0.25669,0.12551744,0.00864999,0.24378,4.321928,0.36217752
26,  call4, rl,0.25433,0.14428142,0.046560004,0.23911,4.321928,0.33173573
26,  call4,mit,0.20982,0.1306641,0.029349998,0.19765,4.321928,0.2813466
26,  rl,mit,0.14536,0.14482704,0.014870003,0.13581,4.321928,0.02308576
27,  call4, all,0.33209,0.22308028,0.07955,0.30895,4.321928,0.3301662
27,  call4, rl,0.27655,0.17796132,0.05089,0.26356,4.321928,0.31398833
27,  rl, all,0.27438,0.16768745,0.027690008,0.25797,4.321928,0.32663825
27,  call4,mit,0.22634,0.18914455,0.01766999,0.20113,4.321928,0.19286121
27,  all,mit,0.21807,0.17436521,0.02001001,0.19848,4.321928,0.20905691
27,  rl,mit,0.16856,0.16855958,0.032250002,0.15122,4.321928,-6.458584E-4
28,  call4, rl,0.31262,0.16938964,0.05222,0.2979,4.321928,0.3784579
28,  call4, all,0.29256,0.12361163,0.03019002,0.27268,4.321928,0.4110333
28,  rl, all,0.25633,0.06720817,0.023980007,0.24698,4.321928,0.43488142
28,  all,mit,0.22108,0.16161774,0.03193,0.20849,4.321928,0.24384885
28,  rl,mit,0.20601,0.2050732,0.082729995,0.19196,4.321928,0.03060723
28,  call4,mit,0.19084,0.13403544,0.018229999,0.17979,4.321928,0.23833708
29,  call4, all,0.34248,0.17400517,0.09801,0.31754,4.321928,0.41045687
29,  rl, all,0.27868,0.1275408,0.013659984,0.25909,4.321928,0.38876626
29,  call4, rl,0.24061,0.11398083,0.017810002,0.23102,4.321928,0.35584992
29,  call4,mit,0.23673,0.17308263,0.05562,0.22324,4.321928,0.2522843
29,  all,mit,0.22987,0.15555435,0.028359994,0.21487,4.321928,0.27260897
29,  rl,mit,0.18881,0.18871062,0.063870005,0.16551,4.321928,0.0099694105
30,  call4, all,0.29101,0.17695126,0.03356999,0.27485,4.321928,0.33772582
30,  rl, all,0.27266,0.10626213,0.019710004,0.25186,4.321928,0.40791893
30,  call4, rl,0.26231,0.15434739,0.020850003,0.24891,4.321928,0.32857665
30,  all,mit,0.2284,0.17287353,0.02037,0.21344,4.321928,0.23564057
30,  call4,mit,0.20307,0.120919764,0.021849997,0.18518,4.321928,0.28661862
30,  rl,mit,0.18114,0.18058708,0.045860007,0.16593,4.321928,0.023514211
31,  call4, all,0.31392,0.16526535,0.08406001,0.30388,4.321928,0.38555756
31,  rl, all,0.30081,0.2388669,0.047940016,0.28566,4.321928,0.24888374
31,  call4,mit,0.26314,0.23090273,0.04468,0.24028,4.321928,0.17954738
31,  call4, rl,0.26046,0.14867467,0.01523,0.24557,4.321928,0.33434314
31,  all,mit,0.22034,0.14305186,0.022260003,0.21168,4.321928,0.27800745
31,  rl,mit,0.19351,0.19292562,0.07063,0.18065,4.321928,0.024173962
32,  call4, all,0.34601,0.13460226,0.092549995,0.33659,4.321928,0.45979097
32,  rl, all,0.32244,0.20130317,0.059430018,0.30998,4.321928,0.34804717
32,  call4, rl,0.29304,0.15622617,0.038969994,0.27616,4.321928,0.36988354
32,  call4,mit,0.25005,0.19188412,0.057220012,0.23449,4.321928,0.24117605
32,  all,mit,0.23357,0.14315912,0.025739998,0.21182,4.321928,0.300684
32,  rl,mit,0.15242,0.15209737,0.028009996,0.14325,4.321928,0.017961727
33,  rl, all,0.32094,0.2770304,0.030829996,0.29958,4.321928,0.20954613
33,  call4, all,0.29816,0.23887509,0.04705,0.28108,4.321928,0.24348491
33,  call4, rl,0.2432,0.16975212,0.023859993,0.22964,4.321928,0.2710127
33,  call4,mit,0.23721,0.14968243,0.040700004,0.21738,4.321928,0.29585057
33,  all,mit,0.22311,0.21791296,0.02824001,0.20931,4.321928,0.07209057
33,  rl,mit,0.16786,0.16612507,0.028050005,0.15093,4.321928,0.041652475
34,  call4, all,0.28109,0.12129274,0.01952,0.26068,4.321928,0.39974648
34,  rl, all,0.25477,0.08968319,0.019449994,0.23822,4.321928,0.40630877
34,  call4, rl,0.25303,0.11827156,0.062979996,0.2387,4.321928,0.3670946
34,  all,mit,0.2336,0.18066365,0.019529998,0.21544,4.321928,0.23007903
34,  call4,mit,0.18708,0.13200694,0.01794,0.16948,4.321928,0.23467647
34,  rl,mit,0.16069,0.15992485,0.039479993,0.14793,4.321928,0.027661273
35,  rl, all,0.32831,0.2362369,0.038650006,0.30399,4.321928,0.3034355
35,  call4, all,0.27702,0.121536106,0.026069999,0.26373,4.321928,0.39431447
35,  call4, rl,0.26848,0.16113642,0.018690005,0.25346,4.321928,0.3276333
35,  all,mit,0.23755,0.15682885,0.033010006,0.22395,4.321928,0.2841147
35,  call4,mit,0.22355,0.18987727,0.02599001,0.207,4.321928,0.1835013
35,  rl,mit,0.18022,0.17998984,0.040220007,0.17156,4.321928,0.015170573
36,  call4, all,0.31024,0.16110373,0.03846,0.28768,4.321928,0.38618165
36,  rl, all,0.30303,0.16991591,0.037690014,0.29383,4.321928,0.36484805
36,  call4, rl,0.2546,0.11974391,0.06097001,0.23935,4.321928,0.36722755
36,  all,mit,0.21231,0.15607408,0.03316,0.19881,4.321928,0.23714115
36,  call4,mit,0.18121,0.120155096,0.023960002,0.16745,4.321928,0.24709289
36,  rl,mit,0.15608,0.15482889,0.03177,0.14734,4.321928,0.035370965
37,  call4, all,0.29278,0.10127385,0.032330006,0.28012,4.321928,0.43761417
37,  rl, all,0.2776,0.130406,0.026650012,0.26972,4.321928,0.38365868
37,  call4, rl,0.26863,0.12505138,0.027590007,0.25337,4.321928,0.3789177
37,  all,mit,0.24404,0.15201584,0.02802001,0.23156,4.321928,0.30335483
37,  call4,mit,0.1866,0.13078403,0.015750006,0.1699,4.321928,0.23625402
37,  rl,mit,0.14028,0.13827069,0.025789991,0.12716,4.321928,0.04482532
38,  rl, all,0.32101,0.16028684,0.03904,0.30399,4.321928,0.40090293
38,  call4, all,0.28989,0.19497928,0.019529998,0.26768,4.321928,0.30807582
38,  call4,mit,0.23584,0.16074565,0.053069994,0.21971,4.321928,0.2740335
38,  call4, rl,0.23162,0.116597615,0.02663,0.21896,4.321928,0.3391495
38,  all,mit,0.22129,0.18499425,0.027710006,0.20821,4.321928,0.19051448
38,  rl,mit,0.21425,0.21237756,0.063439995,0.19063,4.321928,0.04327163
39,  rl, all,0.338,0.24334668,0.08496001,0.30547,4.321928,0.3076578
39,  call4, all,0.31605,0.1685342,0.070199996,0.30302,4.321928,0.38407785
39,  call4, rl,0.28187,0.17013748,0.010140002,0.26421,4.321928,0.33426416
39,  all,mit,0.20663,0.13173243,0.028720006,0.18731,4.321928,0.27367422
39,  call4,mit,0.19916,0.16934423,0.023930006,0.18355,4.321928,0.17267242
39,  rl,mit,0.14968,0.14931877,0.016310006,0.13502,4.321928,0.019006314
40,  rl, all,0.32594,0.19822519,0.053869992,0.31296,4.321928,0.3573721
40,  call4, all,0.30824,0.102250785,0.06537001,0.293,4.321928,0.45386034
40,  call4, rl,0.29483,0.15540163,0.0655,0.2814,4.321928,0.37340108
40,  all,mit,0.22704,0.1317173,0.044269994,0.20807,4.321928,0.30874375
40,  call4,mit,0.18942,0.13434279,0.032860003,0.17151,4.321928,0.23468536
40,  rl,mit,0.18406,0.18295144,0.042730004,0.16501,4.321928,0.03329519
41,  rl, all,0.30331,0.17186567,0.05566001,0.28588,4.321928,0.36255252
41,  call4, rl,0.27924,0.17614709,0.03276001,0.26565,4.321928,0.32108086
41,  call4, all,0.26642,0.16223584,0.026579991,0.25599,4.321928,0.32277572
41,  all,mit,0.25335,0.21011826,0.044439986,0.22918,4.321928,0.2079224
41,  call4,mit,0.20354,0.125936,0.028300002,0.19017,4.321928,0.27857494
41,  rl,mit,0.19371,0.19370155,0.020990007,0.17283,4.321928,0.0029071462
42,  call4, all,0.31363,0.25340486,0.066790015,0.2978,4.321928,0.24540818
42,  rl, all,0.28027,0.22330756,0.030890003,0.26735,4.321928,0.23866807
42,  all,mit,0.27758,0.2678239,0.044789985,0.26463,4.321928,0.09877295
42,  call4, rl,0.26538,0.19681135,0.034879997,0.25585,4.321928,0.26185617
42,  call4,mit,0.21518,0.12090968,0.032999992,0.19707,4.321928,0.3070347
42,  rl,mit,0.19725,0.19646038,0.014970005,0.18228,4.321928,0.028100034
43,  call4, all,0.29749,0.11033738,0.007100001,0.28077,4.321928,0.4326114
43,  rl, all,0.29621,0.12722977,0.01549001,0.27944,4.321928,0.41107205
43,  call4, rl,0.27933,0.13984495,0.020579994,0.25895,4.321928,0.37347695
43,  all,mit,0.21487,0.14358701,0.018629998,0.20082,4.321928,0.26698875
43,  rl,mit,0.1821,0.18184276,0.010600001,0.16999,4.321928,0.016038556
43,  call4,mit,0.18114,0.12255144,0.0066099986,0.16941,4.321928,0.24205074
44,  rl, all,0.30913,0.24251997,0.036519974,0.29544,4.321928,0.2580892
44,  call4, all,0.29944,0.21654117,0.026789993,0.28372,4.321928,0.28792155
44,  call4, rl,0.28624,0.21897745,0.064990014,0.26843,4.321928,0.25935027
44,  all,mit,0.27668,0.26016787,0.069450006,0.2691,4.321928,0.12849951
44,  call4,mit,0.24805,0.15826993,0.060699992,0.23266,4.321928,0.29963323
44,  rl,mit,0.16053,0.15953113,0.019690007,0.1456,4.321928,0.03160482
45,  call4, all,0.35003,0.23563713,0.08427,0.32715,4.321928,0.33822015
45,  call4, rl,0.30717,0.2047205,0.037020013,0.28145,4.321928,0.32007733
45,  rl, all,0.27347,0.17952114,0.017579995,0.26212,4.321928,0.3065108
45,  call4,mit,0.22735,0.19384369,0.021299995,0.21374,4.321928,0.18304726
45,  all,mit,0.22605,0.18569064,0.020779997,0.21061,4.321928,0.20089641
45,  rl,mit,0.18872,0.1887196,0.042260006,0.17241,4.321928,6.304695E-4
46,  call4, all,0.28235,0.10154249,0.029139996,0.2611,4.321928,0.42521468
46,  rl, all,0.26544,0.12308857,0.021109983,0.25188,4.321928,0.37729487
46,  call4, rl,0.25705,0.1305377,0.022349998,0.24029,4.321928,0.35568568
46,  call4,mit,0.23593,0.17462121,0.037389994,0.2164,4.321928,0.24760611
46,  all,mit,0.20498,0.12785167,0.01354,0.18897,4.321928,0.2777199
46,  rl,mit,0.16262,0.16207983,0.042789996,0.13861,4.321928,0.023241436
47,  rl, all,0.32379,0.14079306,0.06947002,0.30781,4.321928,0.42778143
47,  call4, all,0.26843,0.12382375,0.015279993,0.2563,4.321928,0.3802713
47,  call4, rl,0.2652,0.15009747,0.03327,0.24777,4.321928,0.3392676
47,  all,mit,0.26304,0.20105192,0.07913999,0.24925,4.321928,0.24897407
47,  call4,mit,0.22993,0.15238589,0.038060002,0.21768,4.321928,0.27846742
47,  rl,mit,0.21712,0.216016,0.07792999,0.20344,4.321928,0.033226673
48,  call4, all,0.28297,0.15644777,0.03412001,0.27055,4.321928,0.35569966
48,  call4, rl,0.27719,0.17647499,0.034690008,0.26232,4.321928,0.3173563
48,  rl, all,0.26135,0.110005096,0.03140001,0.24559,4.321928,0.38903072
48,  all,mit,0.23021,0.1729311,0.011799999,0.21241,4.321928,0.23933013
48,  call4,mit,0.22336,0.14358917,0.03333,0.20697,4.321928,0.28243732
48,  rl,mit,0.18994,0.18992436,0.037059993,0.17724,4.321928,0.0039547714
49,  call4, all,0.37084,0.16488151,0.092700005,0.35792,4.321928,0.45382652
49,  rl, all,0.2679,0.12797415,0.027449995,0.25902,4.321928,0.37406662
49,  call4, rl,0.25781,0.11468658,0.034730002,0.24014,4.321928,0.37831655
49,  all,mit,0.2203,0.1108489,0.02002,0.20322,4.321928,0.33083394
49,  call4,mit,0.16698,0.11102724,0.02346,0.15161,4.321928,0.23654336
49,  rl,mit,0.16337,0.16034092,0.034389995,0.15125,4.321928,0.05503712
50,  call4, all,0.31873,0.17692551,0.028599992,0.30615,4.321928,0.37656936
50,  rl, all,0.28006,0.13903585,0.026069999,0.2665,4.321928,0.37553182
50,  call4, rl,0.23345,0.1157062,0.030049995,0.21987,4.321928,0.34313816
50,  call4,mit,0.23018,0.15063809,0.090629995,0.21738,4.321928,0.28203174
50,  rl,mit,0.19563,0.1921939,0.037640005,0.18034,4.321928,0.05861827
50,  all,mit,0.18944,0.1485384,0.016509995,0.17804,4.321928,0.20224144
51,  call4, all,0.34951,0.17762625,0.047509998,0.33933,4.321928,0.41458866
51,  rl, all,0.31071,0.14246324,0.06035,0.29436,4.321928,0.41017896
51,  call4, rl,0.24244,0.10263169,0.031279996,0.22915,4.321928,0.3739095
51,  all,mit,0.21739,0.15263212,0.058760002,0.20688,4.321928,0.25447568
51,  call4,mit,0.1903,0.13400823,0.02556999,0.1765,4.321928,0.23725888
51,  rl,mit,0.18427,0.18276432,0.024580002,0.1708,4.321928,0.03880303
52,  call4, all,0.299,0.12907864,0.014389992,0.27702,4.321928,0.41221517
52,  call4, rl,0.26113,0.131427,0.021950006,0.24821,4.321928,0.36014304
52,  rl, all,0.253,0.102540225,0.030069992,0.23814,4.321928,0.38789144
52,  all,mit,0.22556,0.16309315,0.033930004,0.21275,4.321928,0.24993369
52,  call4,mit,0.19785,0.14100666,0.019979998,0.18664,4.321928,0.23841842
52,  rl,mit,0.19206,0.19191131,0.028439999,0.17845,4.321928,0.012193366
53,  rl, all,0.36304,0.17995349,0.11333001,0.34085,4.321928,0.4278861
53,  call4, all,0.30793,0.16925149,0.032759994,0.29321,4.321928,0.37239563
53,  call4, rl,0.24959,0.13177896,0.032759994,0.23462,4.321928,0.34323612
53,  all,mit,0.22099,0.16420422,0.008580007,0.2107,4.321928,0.23829766
53,  call4,mit,0.21889,0.13971183,0.060269997,0.20497,4.321928,0.28138617
53,  rl,mit,0.17738,0.17626077,0.042069994,0.16409,4.321928,0.0334548
54,  call4, all,0.36005,0.16544752,0.09007001,0.34515,4.321928,0.4411377
54,  rl, all,0.27693,0.15389025,0.044050008,0.26538,4.321928,0.35077024
54,  call4,mit,0.26479,0.20936821,0.086150005,0.24476,4.321928,0.23541832
54,  call4, rl,0.26278,0.122238725,0.019630007,0.24162,4.321928,0.37488836
54,  all,mit,0.24429,0.13308522,0.02143,0.22681,4.321928,0.3334738
54,  rl,mit,0.18471,0.18223427,0.023259997,0.16998,4.321928,0.04975665
55,  call4, all,0.32754,0.2848693,0.040340006,0.30898,4.321928,0.2065689
55,  rl, all,0.29326,0.23284616,0.041099995,0.27929,4.321928,0.2457923
55,  call4, rl,0.27818,0.21518245,0.029660016,0.26478,4.321928,0.25099313
55,  all,mit,0.21617,0.20623751,0.035960004,0.20677,4.321928,0.09966186
55,  call4,mit,0.21081,0.11295884,0.02599001,0.19723,4.321928,0.3128117
55,  rl,mit,0.16671,0.16658372,0.025739998,0.14997,4.321928,0.01123796
56,  call4, all,0.30053,0.18376316,0.061600015,0.28512,4.321928,0.3417116
56,  rl, all,0.29449,0.19773793,0.028260008,0.27732,4.321928,0.31104997
