mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 6054, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 27935, 11728
0, 5381, 23748, 0
0, 8107, 27140, 9975
21619, 3764, 0, 0
20863, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
20433, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
18970, 0, 0, 0
20568, 0, 0, 0
0, 0, 0, 0
21837, 0, 0, 0
19738, 2492, 0, 10918
0, 0, 0, 8817
0, 0, 0, 10383
0, 0, 0, 10460
18863, 0, 0, 8408
20497, 0, 0, 0
18251, 0, 0, 0
0, 1001, 0, 0
0, 0, 0, 0
0, 0, 27968, 10722
19121, 0, 0, 9601
15613, 0, 0, 9162
17822, 0, 29364, 9760
0, 0, 0, 0
0, 0, 24379, 9174
0, 0, 25887, 0
0, 924, 0, 10851
18834, 0, 21469, 12030
20814, 0, 0, 0
18143, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 8685
0, 0, 0, 0
20113, 0, 0, 0
0, 0, 0, 0
0, 2458, 0, 0
0, 0, 0, 10481
0, 3410, 0, 8541
20505, 3203, 27820, 12585
0, 0, 0, 11328
20047, 0, 0, 0
20430, 0, 0, 9280
17277, 5903, 0, 0
0, 6190, 0, 0
23102, 0, 0, 0
20444, 0, 0, 0
21217, 10401, 26469, 11099
19110, 10928, 25839, 10199
18331, 0, 0, 0
0, 19062, 22878, 0
20716, 12883, 22463, 8971
18229, 15428, 20175, 9799
19279, 0, 0, 0
19328, 0, 29405, 0
0, 14155, 0, 0
20880, 17688, 29294, 0
21323, 21765, 26128, 12305
0, 25343, 27868, 0
16975, 0, 26230, 10277
21467, 24594, 24891, 9968
22261, 24071, 0, 7566
0, 26080, 0, 11672
20078, 23348, 0, 9626
18766, 26871, 0, 0
19067, 28397, 24584, 12072
19826, 29210, 27803, 9599
19050, 31884, 25535, 11938
16885, 32301, 25307, 7382
20863, 32034, 0, 11049
18455, 26333, 25367, 11917
0, 31211, 23930, 11190
20390, 29714, 23705, 10605
19417, 29299, 0, 9759
20397, 27918, 26572, 10122
20472, 34976, 0, 10484
0, 28095, 25896, 12209
0, 27957, 25624, 11878
23511, 27237, 27279, 10444
0, 18524, 26024, 7917
0, 16454, 0, 9845
18385, 22697, 30483, 10697
0, 13345, 28035, 10118
0, 13756, 27753, 0
0, 0, 27235, 10554
0, 0, 24106, 0
0, 0, 25589, 0
0, 0, 25625, 0
0, 0, 28712, 13141
0, 11319, 27442, 0
0, 0, 24038, 12092
0, 10030, 22612, 0
0, 8868, 0, 0
19469, 11413, 27441, 0
0, 10285, 26250, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 28352, 0
0, 8037, 0, 10549
0, 5631, 23976, 0
0, 0, 26530, 0
0, 5640, 26429, 12503
0, 7987, 26353, 11290
19170, 10078, 27343, 13014
18997, 8551, 0, 8788
19526, 0, 0, 11505
18757, 9814, 0, 11885
0, 0, 0, 0
20087, 9613, 29234, 10159
20831, 11632, 23484, 8547
19066, 13236, 0, 10632
0, 0, 0, 9990
16717, 0, 0, 11838
0, 0, 0, 0
0, 0, 0, 0
18709, 0, 0, 0
19397, 0, 0, 0
18926, 8347, 0, 11409
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
20798, 13177, 0, 8815
23390, 10357, 30703, 12653
20440, 13305, 0, 0
21630, 13045, 26793, 10695
0, 12323, 26090, 9202
20201, 9400, 0, 0
0, 10461, 31690, 10606
0, 0, 29280, 0
21834, 3310, 28639, 0
0, 0, 0, 0
0, 0, 30964, 8599
0, 4348, 30670, 9911
0, 0, 0, 0
18215, 0, 0, 0
0, 0, 0, 0
0, 0, 28552, 0
0, 0, 0, 0
0, 0, 0, 0
18710, 0, 28898, 0
19165, 559, 0, 0
