mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 8351, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 7389, 1771
0, 9045, 6650, 0
0, 12824, 7756, 1520
4857, 5343, 0, 0
4533, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
4657, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
4292, 0, 0, 0
4532, 0, 0, 0
0, 0, 0, 0
5260, 0, 0, 0
4187, 2509, 0, 1806
0, 0, 0, 1446
0, 0, 0, 1480
0, 0, 0, 1763
4185, 0, 0, 1065
4555, 0, 0, 0
4179, 0, 0, 0
0, 1909, 0, 0
0, 0, 0, 0
0, 0, 7810, 1591
4217, 0, 0, 1312
3015, 0, 0, 1456
3841, 0, 8300, 1331
0, 0, 0, 0
0, 0, 5984, 1380
0, 0, 7316, 0
0, 2211, 0, 1587
4602, 0, 6077, 1792
4589, 0, 0, 0
4206, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 1342
0, 0, 0, 0
4346, 0, 0, 0
0, 0, 0, 0
0, 3843, 0, 0
0, 0, 0, 1616
0, 7919, 0, 1430
5051, 6806, 8081, 1956
0, 0, 0, 1670
4585, 0, 0, 0
4736, 0, 0, 1183
3686, 9045, 0, 0
0, 9626, 0, 0
5571, 0, 0, 0
4636, 0, 0, 0
5043, 20711, 7685, 1708
4421, 22833, 7032, 1714
3780, 0, 0, 0
0, 44202, 6416, 0
4991, 27673, 6062, 1333
4053, 32171, 6080, 1305
4456, 0, 0, 0
4684, 0, 8595, 0
0, 34098, 0, 0
4758, 41807, 8405, 0
4954, 47625, 7907, 2124
0, 54306, 7777, 0
3471, 0, 6563, 1629
4791, 50802, 7538, 1306
4754, 47380, 0, 1216
0, 48794, 0, 1602
4321, 43699, 0, 1428
4321, 56556, 0, 0
4489, 65060, 6598, 1827
4594, 74282, 7714, 1318
4168, 78869, 7541, 1803
3751, 63995, 6517, 965
4866, 58376, 0, 1699
4389, 52616, 6962, 1769
0, 65268, 5834, 1594
4832, 57366, 6730, 1655
4313, 55524, 0, 1309
4345, 51180, 7457, 1492
4769, 69342, 0, 1678
0, 56182, 6726, 1856
0, 52825, 7260, 1652
5477, 51192, 7900, 1526
0, 32220, 6965, 1243
0, 26990, 0, 1608
4001, 47358, 8828, 1706
0, 19313, 8212, 1551
0, 20487, 8549, 0
0, 0, 8368, 1664
0, 0, 7206, 0
0, 0, 7463, 0
0, 0, 7011, 0
0, 0, 8693, 2147
0, 17046, 7441, 0
0, 0, 6738, 1849
0, 16435, 6123, 0
0, 13193, 0, 0
4160, 18162, 8268, 0
0, 15076, 7071, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 7853, 0
0, 15865, 0, 1493
0, 13030, 6437, 0
0, 0, 7011, 0
0, 12766, 7268, 2175
0, 20214, 7276, 1828
4607, 22916, 8134, 2081
4535, 18754, 0, 1558
4765, 0, 0, 1586
4368, 24574, 0, 1875
0, 0, 0, 0
4700, 21011, 8546, 1579
5073, 30425, 6367, 1233
4681, 29406, 0, 1485
0, 0, 0, 1491
3979, 0, 0, 1805
0, 0, 0, 0
0, 0, 0, 0
4103, 0, 0, 0
4326, 0, 0, 0
4326, 14453, 0, 1633
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
4827, 30056, 0, 1241
5792, 24166, 9437, 2064
4345, 33858, 0, 0
5139, 27707, 7672, 1469
0, 22526, 7616, 1343
4490, 17909, 0, 0
0, 19011, 9504, 1529
0, 0, 8480, 0
4816, 5651, 8433, 0
0, 0, 0, 0
0, 0, 9802, 1377
0, 5064, 8227, 1414
0, 0, 0, 0
4169, 0, 0, 0
0, 0, 0, 0
0, 0, 8656, 0
0, 0, 0, 0
0, 0, 0, 0
4257, 0, 8116, 0
4509, 1692, 0, 0
