mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 2742, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 3002, 1564
0, 3022, 3473, 0
0, 3229, 2818, 1451
2438, 2877, 0, 0
2160, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
2586, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
2424, 0, 0, 0
2095, 0, 0, 0
0, 0, 0, 0
2041, 0, 0, 0
2050, 2375, 0, 1577
0, 0, 0, 1155
0, 0, 0, 1281
0, 0, 0, 1207
2588, 0, 0, 897
2547, 0, 0, 0
2852, 0, 0, 0
0, 1893, 0, 0
0, 0, 0, 0
0, 0, 2760, 1551
2738, 0, 0, 1403
2162, 0, 0, 1216
2637, 0, 3134, 1264
0, 0, 0, 0
0, 0, 1978, 1208
0, 0, 2731, 0
0, 1654, 0, 1948
3028, 0, 2135, 1950
2235, 0, 0, 0
1766, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 1204
0, 0, 0, 0
2249, 0, 0, 0
0, 0, 0, 0
0, 2149, 0, 0
0, 0, 0, 1055
0, 2592, 0, 1080
2296, 3227, 3127, 1806
0, 0, 0, 1400
2805, 0, 0, 0
2358, 0, 0, 999
2247, 2396, 0, 0
0, 2940, 0, 0
2214, 0, 0, 0
2262, 0, 0, 0
2390, 3360, 3049, 1558
3117, 3759, 2984, 1141
1986, 0, 0, 0
0, 3868, 3553, 0
2726, 3199, 3307, 1187
2753, 2956, 4075, 1774
2539, 0, 0, 0
2303, 0, 3566, 0
0, 3837, 0, 0
2389, 3754, 3349, 0
2236, 3609, 3792, 1809
0, 3762, 2755, 0
1513, 0, 3348, 1228
1858, 3753, 3655, 1144
2185, 3614, 0, 1089
0, 3437, 0, 1806
2158, 3406, 0, 1647
2053, 3521, 0, 0
2684, 3631, 3327, 1525
2273, 3952, 2749, 1473
2759, 4039, 3893, 1848
1660, 3654, 3171, 692
2566, 3595, 0, 1640
2317, 3606, 3178, 1446
0, 3744, 3215, 1122
2339, 3806, 3755, 1172
2885, 3551, 0, 1151
2475, 3281, 3031, 1317
2943, 3734, 0, 1211
0, 3812, 3054, 1692
0, 3641, 3674, 1513
2153, 3410, 3643, 1271
0, 3232, 3078, 1080
0, 3353, 0, 1323
2219, 3814, 3110, 1766
0, 2935, 3490, 1186
0, 3190, 3346, 0
0, 0, 3544, 1246
0, 0, 3787, 0
0, 0, 3578, 0
0, 0, 3597, 0
0, 0, 3489, 1706
0, 3844, 3220, 0
0, 0, 3540, 1772
0, 4121, 3565, 0
0, 2486, 0, 0
2482, 3133, 3228, 0
0, 2964, 3166, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 3082, 0
0, 3858, 0, 1837
0, 3412, 3279, 0
0, 0, 3311, 0
0, 3368, 2997, 2111
0, 3581, 2686, 1716
2512, 3332, 3278, 2104
2519, 3336, 0, 1016
3423, 0, 0, 1496
2743, 3882, 0, 1500
0, 0, 0, 0
2775, 3242, 3462, 1446
2636, 4218, 3695, 1409
3147, 3666, 0, 1620
0, 0, 0, 1314
1873, 0, 0, 1935
0, 0, 0, 0
0, 0, 0, 0
2391, 0, 0, 0
2077, 0, 0, 0
1982, 3257, 0, 1294
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
2357, 4408, 0, 914
2405, 3688, 3328, 1667
2130, 4595, 0, 0
2433, 4063, 3442, 1543
0, 3299, 3381, 942
2032, 3642, 0, 0
0, 3621, 3200, 1532
0, 0, 3123, 0
2248, 2115, 2495, 0
0, 0, 0, 0
0, 0, 2760, 1052
0, 3000, 2797, 1221
0, 0, 0, 0
2583, 0, 0, 0
0, 0, 0, 0
0, 0, 2634, 0
0, 0, 0, 0
0, 0, 0, 0
2144, 0, 2871, 0
2400, 1702, 0, 0
