mit, all, rl, call4
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 519, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 2782, 2412
0, 578, 2016, 0
0, 808, 3343, 2502
2776, 339, 0, 0
2729, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
2417, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
2840, 0, 0, 0
2992, 0, 0, 0
0, 0, 0, 0
3195, 0, 0, 0
2345, 166, 0, 2630
0, 0, 0, 2404
0, 0, 0, 2339
0, 0, 0, 2493
2419, 0, 0, 2043
2532, 0, 0, 0
2286, 0, 0, 0
0, 102, 0, 0
0, 0, 0, 0
0, 0, 2954, 2195
2207, 0, 0, 2242
1781, 0, 0, 2466
2136, 0, 3393, 2040
0, 0, 0, 0
0, 0, 3124, 2260
0, 0, 3304, 0
0, 109, 0, 2189
2073, 0, 3712, 2171
2709, 0, 0, 0
3058, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 2364
0, 0, 0, 0
2641, 0, 0, 0
0, 0, 0, 0
0, 222, 0, 0
0, 0, 0, 2504
0, 411, 0, 2393
3050, 400, 2811, 2260
0, 0, 0, 2562
2353, 0, 0, 0
2443, 0, 0, 1993
2400, 511, 0, 0
0, 577, 0, 0
3252, 0, 0, 0
2836, 0, 0, 0
2777, 1381, 3198, 2366
2136, 1475, 2730, 2526
2697, 0, 0, 0
0, 2720, 1899, 0
2430, 1635, 2600, 2353
1990, 1852, 1901, 1870
2420, 0, 0, 0
2672, 0, 2915, 0
0, 2056, 0, 0
2710, 2555, 3050, 0
2733, 2937, 2391, 2800
0, 3428, 2994, 0
2675, 0, 2220, 2679
2853, 3473, 2770, 2164
2713, 2975, 0, 2324
0, 3186, 0, 1888
2626, 2908, 0, 2194
2838, 3840, 0, 0
2703, 4765, 2523, 2369
2843, 5288, 3278, 2185
1886, 5492, 2643, 2237
2848, 4208, 2341, 2195
2568, 4020, 0, 2196
2560, 3501, 2888, 2381
0, 4501, 1963, 2508
2972, 3826, 2418, 2472
2190, 3635, 0, 2295
2278, 3302, 3085, 2341
2331, 4570, 0, 2686
0, 3726, 2637, 2515
0, 3472, 2550, 2086
2978, 3592, 2890, 2334
0, 2109, 2284, 2126
0, 1828, 0, 2526
2370, 3463, 3329, 2533
0, 1248, 3128, 2461
0, 1348, 3115, 0
0, 0, 3279, 2422
0, 0, 2033, 0
0, 0, 2743, 0
0, 0, 2480, 0
0, 0, 3104, 2348
0, 1169, 2551, 0
0, 0, 2342, 2460
0, 1137, 2125, 0
0, 789, 0, 0
2062, 1114, 3219, 0
0, 935, 2818, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 2906, 0
0, 992, 0, 2131
0, 753, 2408, 0
0, 0, 2588, 0
0, 725, 2714, 2688
0, 1147, 3149, 2494
2814, 1269, 2914, 2366
2521, 1093, 0, 2317
2080, 0, 0, 2027
2144, 1439, 0, 2706
0, 0, 0, 0
2309, 1229, 3203, 2475
2619, 1784, 2072, 2184
2457, 1939, 0, 1989
0, 0, 0, 2311
3026, 0, 0, 2143
0, 0, 0, 0
0, 0, 0, 0
2532, 0, 0, 0
2783, 0, 0, 0
2812, 910, 0, 2246
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
2568, 1925, 0, 2408
3250, 1430, 3179, 2733
2446, 2050, 0, 0
2997, 1653, 2300, 2221
0, 1332, 2716, 2298
2640, 1120, 0, 0
0, 1235, 3584, 2359
0, 0, 3345, 0
2726, 327, 3600, 0
0, 0, 0, 0
0, 0, 3693, 2278
0, 351, 3071, 2497
0, 0, 0, 0
2279, 0, 0, 0
0, 0, 0, 0
0, 0, 3828, 0
0, 0, 0, 0
0, 0, 0, 0
2799, 0, 3096, 0
2839, 95, 0, 0
